TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,7OT,ARG,BBT,BIH,BLS,BUR,BWE,CNG,COL,COX,DAV,DC2,DCI,DDB,DII,DOK,DOL,DUN,EBP,ESR,FAS,FMG,FSH,HAS,JJK,JNG,KPI,KPK,KRA,LAB,LMC,LOG,MAS,MMG,MOR,PGH,PIG,POM,PRR,REW,RPI,RT,RTH,RTP,SAG,SEL,SFX,SGR,SMN,SMS,SP,SPR,SPW,STH,STM,TPR,TRK,TRP,WIL,WLK,WMV,WOB,WOL,YAG,ZAM
1379,24.73,56.6,17.23,34.63,7.5,21.97,11.3,16.03,7.0,21.97,14.07,9.8,6.63,1.73,15.5,25.83,54.43,16.5,29.9,9.33,24.53,12.83,17.87,9.0,27.13,14.8,13.3,4.5,2.67,14.87,214.57142857142858,219.64285714285714,243.5,216.88888888888889,225.33333333333334,240.26666666666668,237.61111111111111,223.85714285714286,233.93333333333334,219.71428571428572,219.21428571428572,223.375,237.42857142857142,204.0,251.11111111111111,254.0,214.46666666666667,217.8181818181818,273.6111111111111,204.0,235.4375,224.23076923076923,263.8,211.85714285714286,229.8,204.1,208.71428571428572,245.0,218.55555555555554,261.3333333333333,236.9,224.73333333333332,243.94444444444446,228.3125,274.1666666666667,249.94444444444446,255.94444444444446,241.44444444444446,233.25,211.42857142857142,217.64285714285714,226.9375,222.78571428571428,261.1111111111111,251.33333333333334,231.07142857142858,244.28571428571428,221.53846153846155,197.73333333333332,225.66666666666666,244.1818181818182,228.71428571428572,225.0,225.69230769230768,231.66666666666666,221.42857142857142,243.5,260.8333333333333,245.1875,232.2,221.44444444444446,215.11111111111111,228.28571428571428,249.125,261.3333333333333
1380,22.9,57.55,17.71,41.9,5.19,15.65,16.39,23.87,12.65,25.65,10.77,13.48,5.42,3.71,19.0,24.87,58.35,17.71,37.61,7.16,20.74,15.45,21.94,11.03,25.81,12.19,12.13,6.13,4.29,19.84,331.57142857142856,302.2857142857143,312.9375,297.8888888888889,315.8333333333333,301.8666666666667,310.6111111111111,323.7142857142857,297.6,324.14285714285717,314.07142857142856,316.375,306.2142857142857,311.0,321.8333333333333,320.0,297.1333333333333,314.09090909090907,307.94444444444446,280.3636363636364,320.4375,303.6923076923077,322.46666666666664,321.35714285714283,300.0,258.5,301.57142857142856,304.75,324.44444444444446,293.0,299.6,304.53333333333336,315.0,320.5,329.8333333333333,302.1111111111111,317.8888888888889,326.05555555555554,310.125,286.14285714285717,296.2142857142857,325.9375,322.14285714285717,295.8888888888889,316.5,303.0,324.2857142857143,310.53846153846155,277.1333333333333,300.8333333333333,317.3636363636364,325.57142857142856,294.0,270.0,330.6666666666667,300.57142857142856,322.55555555555554,317.44444444444446,321.0,308.0,316.3333333333333,310.55555555555554,294.64285714285717,314.9375,316.8333333333333
1381,25.67,58.77,17.73,36.77,7.93,22.0,15.53,21.1,8.07,25.2,11.63,12.77,4.77,3.0,21.97,28.13,58.5,20.5,38.53,7.63,19.97,17.67,24.33,8.8,27.53,12.73,12.17,5.87,3.3,20.0,267.7142857142857,254.28571428571428,276.1875,227.33333333333334,263.4166666666667,270.93333333333334,265.3333333333333,269.85714285714283,219.13333333333333,258.57142857142856,266.5,296.625,294.2857142857143,265.0,265.77777777777777,312.3888888888889,224.53333333333333,279.6363636363636,306.77777777777777,245.0909090909091,242.0,234.3846153846154,302.6666666666667,249.57142857142858,251.2,267.3,237.71428571428572,279.4375,231.33333333333334,284.6666666666667,303.8,290.6666666666667,263.6111111111111,232.3125,280.3333333333333,231.38888888888889,299.94444444444446,293.8888888888889,239.1875,257.42857142857144,211.78571428571428,245.25,220.57142857142858,265.3888888888889,301.6666666666667,211.07142857142858,300.57142857142856,257.0769230769231,217.6,268.0833333333333,307.8181818181818,272.0,259.0,253.15384615384616,272.3333333333333,305.42857142857144,277.72222222222223,312.1111111111111,265.1875,267.1333333333333,254.11111111111111,242.66666666666666,223.14285714285714,288.5,279.8888888888889
1382,26.38,57.84,18.62,38.38,7.75,19.47,17.41,23.09,10.34,25.22,14.22,11.47,6.94,3.59,20.03,23.72,56.31,16.03,32.34,7.69,23.97,15.88,22.16,10.59,24.03,13.47,14.34,5.28,3.84,19.5,65.57142857142857,49.142857142857146,58.5625,49.111111111111114,67.08333333333333,61.86666666666667,71.27777777777777,72.85714285714286,50.266666666666666,72.71428571428571,63.714285714285715,60.875,62.214285714285715,159.0,82.38888888888889,82.83333333333333,55.53333333333333,64.0,55.888888888888886,44.18181818181818,62.0625,63.84615384615385,68.0625,76.42857142857143,39.4,45.5,45.142857142857146,55.375,62.22222222222222,46.0,73.4,57.53333333333333,70.61111111111111,75.5,60.388888888888886,68.0,75.11111111111111,68.77777777777777,69.625,37.142857142857146,40.0,66.375,64.92857142857143,56.55555555555556,61.5,56.214285714285715,67.85714285714286,63.38461538461539,58.266666666666666,49.5,60.72727272727273,70.42857142857143,26.0,48.53846153846154,82.66666666666667,70.28571428571429,68.55555555555556,67.33333333333333,77.875,62.6,62.22222222222222,57.55555555555556,38.92857142857143,69.25,78.61111111111111
1383,24.79,59.86,16.07,34.62,8.72,25.24,13.0,18.21,9.83,22.41,11.24,12.62,7.03,2.52,21.55,26.28,55.0,20.34,37.59,5.93,17.41,17.76,24.79,10.48,27.69,11.28,14.9,6.14,2.97,17.55,284.57142857142856,301.2142857142857,293.5,289.55555555555554,288.5,297.8,302.1666666666667,294.42857142857144,303.0,313.7142857142857,276.57142857142856,270.0,307.57142857142856,243.0,305.05555555555554,289.44444444444446,295.1333333333333,311.0,301.1111111111111,289.6363636363636,299.875,317.46153846153845,320.06666666666666,289.42857142857144,276.6,287.5,296.7142857142857,305.6875,283.44444444444446,271.0,280.4,286.4,307.72222222222223,293.0,289.1111111111111,311.44444444444446,321.5,308.1666666666667,304.4375,272.85714285714283,287.85714285714283,268.75,300.2857142857143,303.22222222222223,319.77777777777777,308.64285714285717,316.7142857142857,280.38461538461536,316.2,291.4166666666667,313.09090909090907,303.2857142857143,272.0,315.6923076923077,312.3333333333333,303.14285714285717,309.1666666666667,303.6111111111111,326.1875,296.4,296.22222222222223,292.0,292.0,303.375,310.6111111111111
1384,27.36,58.68,19.43,37.18,7.93,21.5,15.21,19.64,8.68,24.43,13.04,11.75,6.5,2.25,15.96,29.0,62.18,20.79,38.86,8.21,23.32,10.21,14.64,11.04,24.93,15.82,13.18,5.29,3.68,18.43,162.42857142857142,187.92857142857142,184.375,194.66666666666666,205.33333333333334,206.8,218.16666666666666,218.28571428571428,206.06666666666666,210.14285714285714,209.71428571428572,175.125,199.5,184.0,210.72222222222223,190.27777777777777,199.33333333333334,215.54545454545453,196.33333333333334,185.27272727272728,210.9375,210.07692307692307,226.53333333333333,236.78571428571428,200.8,161.1,208.0,195.875,208.22222222222223,207.0,228.0,169.6,219.27777777777777,227.5625,166.11111111111111,220.0,199.77777777777777,199.72222222222223,205.25,198.71428571428572,160.14285714285714,209.0,211.07142857142858,201.38888888888889,208.5,211.14285714285714,218.85714285714286,180.0,187.13333333333333,193.16666666666666,212.63636363636363,237.28571428571428,163.0,211.07692307692307,201.66666666666666,226.0,211.66666666666666,201.16666666666666,232.75,181.46666666666667,207.55555555555554,205.44444444444446,178.71428571428572,219.9375,194.44444444444446
1385,26.19,60.44,19.06,39.06,7.12,21.38,13.66,18.38,8.69,24.66,12.78,11.91,8.47,5.19,18.78,24.69,58.38,15.34,33.38,9.34,25.0,14.84,20.09,11.59,28.09,14.53,16.06,5.47,2.38,17.84,103.28571428571429,80.21428571428571,87.5,81.77777777777777,68.75,61.13333333333333,72.44444444444444,67.57142857142857,73.13333333333334,66.57142857142857,66.07142857142857,89.125,92.14285714285714,131.0,67.88888888888889,64.0,73.13333333333334,99.81818181818181,78.33333333333333,91.0,65.375,68.46153846153847,77.8,64.71428571428571,84.4,125.6,77.42857142857143,82.1875,79.0,94.0,72.9,81.93333333333334,79.72222222222223,52.8125,69.33333333333333,70.0,92.88888888888889,65.61111111111111,61.125,93.0,64.71428571428571,57.4375,60.285714285714285,85.33333333333333,63.94444444444444,67.57142857142857,79.0,59.76923076923077,65.13333333333334,81.25,67.18181818181819,67.71428571428571,135.0,81.38461538461539,73.0,63.57142857142857,65.38888888888889,62.0,67.4375,71.33333333333333,77.66666666666667,88.55555555555556,85.57142857142857,75.3125,74.61111111111111
1386,25.81,61.03,17.84,37.38,7.97,23.66,14.5,21.09,9.03,28.5,13.97,9.97,6.34,2.84,15.53,25.97,61.88,16.44,33.59,9.53,28.28,10.75,15.22,9.22,29.41,15.19,11.69,4.75,3.62,18.28,182.0,183.14285714285714,154.3125,174.0,149.91666666666666,140.26666666666668,143.16666666666666,146.14285714285714,177.46666666666667,122.71428571428571,153.14285714285714,138.875,145.64285714285714,113.0,159.38888888888889,119.0,174.73333333333332,163.54545454545453,141.66666666666666,177.27272727272728,174.375,157.30769230769232,148.33333333333334,148.42857142857142,166.8,213.7,156.57142857142858,175.875,165.77777777777777,153.66666666666666,153.4,160.13333333333333,163.44444444444446,149.6875,163.38888888888889,167.27777777777777,148.94444444444446,122.22222222222223,138.0625,171.57142857142858,187.57142857142858,180.625,155.28571428571428,197.22222222222223,116.88888888888889,169.28571428571428,117.0,154.23076923076923,176.13333333333333,154.91666666666666,118.72727272727273,152.28571428571428,173.0,139.30769230769232,133.33333333333334,123.71428571428571,134.11111111111111,128.27777777777777,190.1875,151.6,156.55555555555554,180.88888888888889,180.5,150.9375,168.38888888888889
1387,22.06,52.81,16.47,35.34,5.59,17.47,15.78,24.19,11.88,24.09,11.72,12.66,5.91,4.41,18.34,22.88,53.03,16.31,34.19,6.56,18.84,13.53,18.62,8.91,23.19,12.78,11.91,5.75,3.41,19.22,81.14285714285714,182.64285714285714,183.625,162.66666666666666,157.25,147.13333333333333,149.77777777777777,142.85714285714286,152.53333333333333,124.85714285714286,160.92857142857142,157.75,157.92857142857142,80.0,164.16666666666666,151.88888888888889,171.06666666666666,146.36363636363637,162.5,162.1818181818182,152.0625,134.53846153846155,175.06666666666666,149.07142857142858,129.0,172.3,131.42857142857142,189.125,130.88888888888889,142.33333333333334,153.3,203.0,177.72222222222223,143.5,130.05555555555554,144.5,179.11111111111111,162.44444444444446,160.375,147.28571428571428,155.57142857142858,134.625,132.85714285714286,167.94444444444446,152.72222222222223,136.64285714285714,123.0,129.53846153846155,178.33333333333334,167.33333333333334,147.27272727272728,142.28571428571428,165.0,154.30769230769232,153.66666666666666,137.42857142857142,146.33333333333334,168.55555555555554,155.5625,163.13333333333333,134.22222222222223,135.55555555555554,184.71428571428572,183.5,173.66666666666666
1388,28.03,54.52,20.3,35.39,7.73,19.12,13.18,17.0,7.91,25.58,15.61,9.73,4.33,2.76,15.58,24.42,55.55,19.03,38.85,5.39,16.7,10.24,14.21,7.52,20.27,11.94,9.64,5.39,2.85,16.64,35.0,27.071428571428573,17.5,25.88888888888889,36.583333333333336,32.0,33.833333333333336,37.285714285714285,32.0,32.714285714285715,29.214285714285715,19.625,31.428571428571427,26.0,34.111111111111114,29.333333333333332,40.8,24.0,21.333333333333332,38.0,36.375,29.23076923076923,30.1875,33.42857142857143,20.0,37.7,44.142857142857146,33.8125,25.22222222222222,18.0,20.7,30.4,31.5,46.875,44.333333333333336,34.44444444444444,36.05555555555556,25.166666666666668,28.3125,17.285714285714285,44.07142857142857,40.5,37.92857142857143,22.666666666666668,28.944444444444443,34.92857142857143,35.857142857142854,30.76923076923077,59.93333333333333,29.416666666666668,28.636363636363637,31.857142857142858,20.0,28.307692307692307,27.0,34.857142857142854,31.77777777777778,31.833333333333332,36.8125,33.93333333333333,29.77777777777778,24.22222222222222,33.214285714285715,31.5,32.611111111111114
1389,23.16,55.16,15.25,31.72,7.91,23.44,10.94,15.06,9.12,23.72,11.81,13.06,6.59,3.19,18.81,21.44,51.88,14.03,29.34,7.41,22.53,15.75,21.91,9.62,24.59,12.25,14.19,5.59,2.62,15.69,220.42857142857142,229.78571428571428,208.4375,227.22222222222223,207.33333333333334,232.73333333333332,219.77777777777777,211.14285714285714,239.46666666666667,213.85714285714286,211.28571428571428,207.5,171.57142857142858,256.0,220.0,211.66666666666666,225.4,212.1818181818182,197.83333333333334,235.0909090909091,231.8125,238.6153846153846,181.13333333333333,198.57142857142858,254.0,257.1,260.0,192.625,254.66666666666666,213.66666666666666,197.6,208.93333333333334,214.38888888888889,227.25,179.44444444444446,234.61111111111111,160.61111111111111,206.27777777777777,226.8125,265.0,245.42857142857142,236.875,240.85714285714286,209.11111111111111,208.44444444444446,245.14285714285714,224.85714285714286,218.0,238.46666666666667,210.91666666666666,204.0909090909091,212.0,253.0,224.6153846153846,230.33333333333334,226.0,206.0,203.22222222222223,205.3125,215.13333333333333,236.22222222222223,269.1111111111111,231.71428571428572,186.1875,210.27777777777777
1390,26.39,56.91,19.64,38.88,6.76,18.03,16.33,23.76,10.97,27.39,13.48,14.85,5.24,3.52,18.12,27.12,62.3,19.12,39.73,8.0,22.58,12.55,18.36,10.06,23.06,12.91,11.79,6.79,4.42,20.0,89.71428571428571,136.28571428571428,138.1875,114.44444444444444,108.25,115.73333333333333,94.11111111111111,95.85714285714286,117.4,83.85714285714286,118.78571428571429,114.5,98.07142857142857,120.0,92.05555555555556,84.66666666666667,130.4,120.0,120.22222222222223,128.8181818181818,116.9375,96.3076923076923,101.2,110.85714285714286,84.2,102.5,67.42857142857143,123.5,78.66666666666667,98.33333333333333,101.0,147.6,121.27777777777777,97.5625,107.27777777777777,102.55555555555556,125.72222222222223,97.94444444444444,117.5,105.42857142857143,125.85714285714286,111.9375,95.71428571428571,112.83333333333333,94.22222222222223,95.92857142857143,83.14285714285714,104.0,113.86666666666666,120.58333333333333,91.63636363636364,87.57142857142857,113.0,114.61538461538461,103.66666666666667,90.28571428571429,97.33333333333333,102.11111111111111,98.3125,115.8,80.44444444444444,80.33333333333333,139.42857142857142,103.0625,112.66666666666667
1391,27.5,63.68,20.21,41.54,7.29,22.14,10.86,15.89,8.89,24.68,13.79,10.93,7.11,2.64,18.89,27.82,58.64,19.46,36.29,8.36,22.36,15.07,21.68,9.36,29.36,14.39,13.54,5.61,3.64,15.57,314.85714285714283,290.14285714285717,286.5,294.22222222222223,307.9166666666667,304.0,311.27777777777777,318.0,293.1333333333333,317.2857142857143,297.2857142857143,310.875,319.57142857142856,291.0,298.3888888888889,307.3333333333333,289.8666666666667,290.8181818181818,310.6666666666667,299.3636363636364,291.625,299.3076923076923,313.4,302.07142857142856,315.8,276.9,318.85714285714283,306.5,300.77777777777777,309.3333333333333,305.7,302.6666666666667,298.6111111111111,301.6875,324.3888888888889,303.94444444444446,302.77777777777777,308.3333333333333,306.125,291.7142857142857,298.92857142857144,297.6875,296.35714285714283,308.77777777777777,306.44444444444446,298.07142857142856,325.85714285714283,296.0769230769231,309.2,311.5,309.27272727272725,326.14285714285717,316.0,308.15384615384613,299.3333333333333,289.85714285714283,312.44444444444446,318.72222222222223,313.125,302.26666666666665,312.3333333333333,296.1111111111111,286.35714285714283,312.5,290.0
1392,24.0,58.13,16.35,34.42,7.65,23.71,12.23,18.61,11.45,24.42,13.0,13.94,7.87,2.94,20.26,23.94,54.26,17.0,34.61,6.94,19.65,15.87,22.68,9.58,26.1,11.74,14.52,6.81,4.06,18.39,227.42857142857142,227.14285714285714,239.0,237.66666666666666,205.25,213.93333333333334,211.16666666666666,218.14285714285714,251.4,222.71428571428572,213.28571428571428,214.625,226.28571428571428,240.0,228.94444444444446,201.77777777777777,236.46666666666667,239.63636363636363,207.22222222222223,243.8181818181818,234.5625,232.23076923076923,210.6,225.5,250.2,250.2,250.14285714285714,222.9375,252.22222222222223,232.66666666666666,196.3,198.73333333333332,229.66666666666666,190.8125,187.33333333333334,230.33333333333334,214.5,210.05555555555554,222.0625,262.7142857142857,222.42857142857142,196.75,237.28571428571428,222.61111111111111,205.77777777777777,247.07142857142858,219.42857142857142,215.53846153846155,248.2,222.41666666666666,210.36363636363637,224.0,233.0,244.84615384615384,220.0,215.0,213.94444444444446,199.44444444444446,234.4375,207.93333333333334,235.0,256.44444444444446,247.21428571428572,211.25,200.66666666666666
1393,22.76,54.42,16.91,36.24,5.85,18.18,16.18,21.85,12.09,25.33,10.97,12.58,7.24,5.58,16.3,21.88,55.27,13.94,31.09,7.94,24.18,12.85,17.3,10.48,22.39,16.18,12.85,6.3,3.18,18.39,26.285714285714285,46.642857142857146,47.3125,42.333333333333336,50.583333333333336,49.0,39.94444444444444,49.57142857142857,30.8,43.857142857142854,44.642857142857146,56.75,50.785714285714285,15.0,47.5,46.44444444444444,40.2,44.18181818181818,55.55555555555556,47.81818181818182,38.8125,33.0,40.75,49.92857142857143,50.4,53.3,40.0,44.4375,48.888888888888886,57.666666666666664,51.3,54.2,47.72222222222222,45.125,40.77777777777778,38.0,48.27777777777778,50.77777777777778,42.9375,56.285714285714285,32.57142857142857,44.1875,41.357142857142854,39.22222222222222,44.0,35.92857142857143,40.285714285714285,34.53846153846154,39.733333333333334,45.166666666666664,45.72727272727273,59.857142857142854,67.0,42.76923076923077,47.666666666666664,51.0,47.27777777777778,56.833333333333336,47.375,43.6,43.77777777777778,47.77777777777778,49.714285714285715,53.1875,46.388888888888886
1394,23.58,54.54,18.31,39.23,5.27,15.31,14.62,20.19,9.77,24.19,10.81,16.23,6.31,2.92,21.31,24.19,53.69,16.46,31.92,7.73,21.77,16.65,24.77,10.04,24.15,14.62,14.92,7.5,3.08,19.0,331.85714285714283,315.2857142857143,290.1875,327.0,303.6666666666667,309.8666666666667,297.05555555555554,309.7142857142857,331.46666666666664,326.85714285714283,307.64285714285717,311.375,269.85714285714283,278.0,290.1666666666667,279.8333333333333,316.73333333333335,283.1818181818182,298.3333333333333,306.27272727272725,325.8125,312.3076923076923,262.46666666666664,306.0,314.2,319.1,295.42857142857144,284.0625,324.22222222222223,328.0,327.8,311.8666666666667,278.8333333333333,299.1875,284.72222222222223,310.72222222222223,240.88888888888889,293.8888888888889,314.5,304.42857142857144,335.0,286.0,320.2142857142857,287.05555555555554,281.0,320.0,268.7142857142857,323.38461538461536,299.53333333333336,318.9166666666667,295.09090909090907,309.14285714285717,306.0,303.53846153846155,320.0,294.0,302.44444444444446,285.44444444444446,254.75,323.0,324.0,314.0,317.7142857142857,244.8125,283.6111111111111
1395,30.0,60.16,21.53,39.0,8.47,21.16,14.53,20.53,11.25,25.19,18.78,12.69,6.59,3.59,16.91,27.28,59.41,19.19,38.06,8.09,21.34,13.28,18.22,8.81,21.31,15.72,12.59,6.25,4.25,18.62,19.428571428571427,23.714285714285715,22.25,21.11111111111111,24.0,19.8,30.666666666666668,20.142857142857142,16.8,22.428571428571427,21.214285714285715,22.875,17.714285714285715,42.0,23.88888888888889,23.72222222222222,20.333333333333332,19.09090909090909,17.833333333333332,23.727272727272727,17.6875,17.076923076923077,23.375,27.857142857142858,27.0,28.9,23.0,21.9375,25.555555555555557,21.333333333333332,23.0,32.266666666666666,25.666666666666668,23.5,17.666666666666668,22.11111111111111,25.944444444444443,22.166666666666668,25.6875,37.0,18.571428571428573,19.4375,18.714285714285715,27.944444444444443,22.77777777777778,18.142857142857142,12.285714285714286,17.384615384615383,17.6,21.0,21.272727272727273,27.428571428571427,38.0,17.307692307692307,26.0,21.0,26.055555555555557,21.72222222222222,24.25,21.533333333333335,24.22222222222222,25.333333333333332,21.785714285714285,24.1875,23.61111111111111
1396,25.66,60.38,17.31,36.75,8.34,23.62,10.69,15.47,10.25,23.78,12.78,10.81,6.69,3.22,17.41,25.56,58.06,18.62,36.62,6.94,21.44,12.66,17.81,11.44,26.66,13.44,12.75,5.22,3.0,14.34,76.0,74.28571428571429,77.5,77.33333333333333,88.25,58.53333333333333,75.94444444444444,90.14285714285714,61.8,93.71428571428571,105.5,95.625,105.92857142857143,174.0,70.94444444444444,69.22222222222223,67.6,111.18181818181819,66.55555555555556,72.81818181818181,68.25,62.15384615384615,90.73333333333333,87.57142857142857,70.2,81.3,51.0,77.25,67.11111111111111,90.0,82.2,82.13333333333334,75.77777777777777,69.5625,73.0,59.05555555555556,107.66666666666667,73.0,71.0,81.71428571428571,36.5,65.75,62.714285714285715,78.5,77.16666666666667,58.92857142857143,105.28571428571429,70.15384615384616,53.46666666666667,81.58333333333333,86.45454545454545,70.85714285714286,107.0,78.23076923076923,92.33333333333333,72.0,77.27777777777777,76.0,77.3125,70.33333333333333,74.88888888888889,68.11111111111111,64.5,93.375,92.22222222222223
1397,25.24,57.48,17.39,37.03,7.85,20.45,15.88,21.0,11.67,24.48,15.82,12.21,6.3,4.48,19.58,22.52,54.94,16.15,35.0,6.36,19.94,15.0,21.06,11.24,23.09,10.82,13.94,5.64,3.3,19.52,17.571428571428573,12.785714285714286,21.1875,15.88888888888889,14.25,13.733333333333333,19.38888888888889,13.0,14.4,14.0,12.214285714285714,15.875,21.5,17.0,23.11111111111111,25.5,13.266666666666667,28.0,24.555555555555557,12.909090909090908,16.0,12.846153846153847,25.8125,10.714285714285714,13.4,11.8,9.857142857142858,19.5625,12.666666666666666,20.333333333333332,17.1,11.2,20.055555555555557,14.0,23.666666666666668,21.333333333333332,33.611111111111114,19.444444444444443,12.5,13.857142857142858,11.714285714285714,12.5,13.785714285714286,29.333333333333332,35.666666666666664,12.714285714285714,13.428571428571429,10.0,13.2,13.75,27.0,13.428571428571429,16.0,9.384615384615385,15.0,14.285714285714286,22.11111111111111,26.166666666666668,24.125,12.133333333333333,12.11111111111111,13.0,16.214285714285715,23.1875,20.88888888888889
1398,21.89,51.82,14.61,30.36,7.29,21.46,14.57,19.61,8.36,23.36,10.68,14.82,7.14,2.54,18.89,23.07,52.32,14.11,27.5,8.96,24.82,12.89,18.54,8.93,24.43,14.54,15.82,5.64,3.18,18.0,223.28571428571428,222.42857142857142,203.9375,219.77777777777777,221.75,193.8,211.88888888888889,203.57142857142858,208.06666666666666,221.71428571428572,238.28571428571428,203.0,217.5,215.0,208.22222222222223,230.61111111111111,218.93333333333334,222.8181818181818,246.16666666666666,221.45454545454547,218.9375,210.3846153846154,221.73333333333332,225.21428571428572,194.6,208.8,199.57142857142858,209.5,213.66666666666666,212.0,216.0,225.2,207.16666666666666,228.1875,238.16666666666666,197.22222222222223,221.77777777777777,211.88888888888889,182.25,190.42857142857142,196.0,222.625,224.85714285714286,199.88888888888889,213.0,213.78571428571428,191.0,207.0,175.06666666666666,211.33333333333334,215.63636363636363,205.71428571428572,191.0,203.69230769230768,211.33333333333334,194.28571428571428,221.0,223.94444444444446,219.75,212.2,213.11111111111111,207.88888888888889,209.71428571428572,212.0625,225.83333333333334
1399,24.71,57.71,17.55,36.97,7.16,20.74,14.81,21.74,10.29,24.61,13.35,14.23,7.35,3.23,19.94,25.74,57.65,18.39,35.61,7.35,22.03,14.84,21.1,10.58,26.19,13.71,14.58,6.03,4.0,19.29,243.85714285714286,165.21428571428572,185.75,165.0,227.33333333333334,201.8,201.27777777777777,234.14285714285714,152.13333333333333,218.57142857142858,227.71428571428572,222.125,209.85714285714286,264.0,188.27777777777777,216.27777777777777,150.13333333333333,209.0909090909091,190.05555555555554,150.0,163.3125,197.15384615384616,229.4,226.5,176.6,142.6,176.85714285714286,173.8125,172.33333333333334,175.66666666666666,226.9,193.2,177.94444444444446,223.25,196.33333333333334,167.55555555555554,227.16666666666666,218.33333333333334,214.875,180.57142857142858,145.92857142857142,240.625,178.71428571428572,188.38888888888889,220.61111111111111,167.07142857142858,245.42857142857142,216.30769230769232,148.06666666666666,196.66666666666666,227.27272727272728,228.57142857142858,155.0,182.92307692307693,214.0,230.71428571428572,224.0,205.11111111111111,180.5,187.46666666666667,194.77777777777777,166.88888888888889,137.42857142857142,230.3125,225.61111111111111
1400,25.79,58.88,18.7,36.39,7.09,22.48,13.06,19.55,10.58,25.21,11.58,11.85,6.21,4.97,16.12,25.12,59.55,18.27,38.79,6.85,20.76,11.12,15.52,10.55,25.39,12.18,12.67,5.42,2.85,17.85,34.142857142857146,42.642857142857146,47.375,40.888888888888886,39.166666666666664,29.866666666666667,40.166666666666664,38.857142857142854,54.46666666666667,34.714285714285715,39.07142857142857,53.25,34.92857142857143,29.0,27.555555555555557,33.5,39.8,42.72727272727273,40.44444444444444,35.36363636363637,38.375,39.0,36.0,34.357142857142854,48.4,33.5,36.0,43.3125,35.44444444444444,56.666666666666664,33.4,38.666666666666664,39.27777777777778,36.0625,33.72222222222222,46.333333333333336,39.388888888888886,36.166666666666664,25.25,56.285714285714285,50.785714285714285,36.4375,31.071428571428573,72.83333333333333,29.555555555555557,39.07142857142857,42.0,39.15384615384615,27.066666666666666,42.083333333333336,34.45454545454545,36.42857142857143,88.0,36.69230769230769,37.333333333333336,33.57142857142857,31.944444444444443,30.5,47.125,36.666666666666664,41.77777777777778,39.22222222222222,45.857142857142854,43.4375,41.72222222222222
1401,27.72,60.66,21.12,40.53,6.59,20.12,12.97,19.44,12.56,28.78,15.47,13.56,5.59,5.91,16.75,25.0,62.06,17.44,38.72,7.56,23.34,12.25,18.0,11.44,23.97,14.28,11.19,6.34,4.22,17.44,34.142857142857146,24.071428571428573,20.0,27.22222222222222,21.916666666666668,22.466666666666665,22.61111111111111,24.428571428571427,23.466666666666665,30.0,26.5,31.375,43.714285714285715,68.0,22.38888888888889,19.333333333333332,23.8,40.72727272727273,33.05555555555556,31.09090909090909,22.5,19.46153846153846,33.875,25.214285714285715,30.4,30.3,20.285714285714285,26.5,32.111111111111114,29.0,26.0,21.533333333333335,25.22222222222222,17.375,24.72222222222222,21.72222222222222,28.0,18.944444444444443,14.5625,42.714285714285715,22.071428571428573,19.5,23.357142857142858,38.44444444444444,22.666666666666668,22.428571428571427,27.857142857142858,21.384615384615383,15.2,27.833333333333332,26.90909090909091,25.0,45.0,19.692307692307693,34.333333333333336,24.714285714285715,21.055555555555557,22.88888888888889,31.5,21.333333333333332,27.88888888888889,31.0,28.214285714285715,32.0625,23.5
1402,22.58,52.9,16.06,33.19,6.52,19.71,13.0,19.23,10.65,22.97,12.81,13.58,4.94,2.65,16.48,24.32,53.71,17.42,32.81,6.9,20.9,11.52,16.1,8.81,22.71,12.68,12.65,6.39,4.1,17.94,200.28571428571428,210.78571428571428,200.0625,223.88888888888889,216.5,220.13333333333333,225.33333333333334,208.14285714285714,247.2,207.85714285714286,205.92857142857142,207.875,204.35714285714286,211.0,214.38888888888889,198.11111111111111,221.8,208.63636363636363,201.72222222222223,224.1818181818182,228.5625,244.53846153846155,198.86666666666667,204.92857142857142,242.8,213.3,242.71428571428572,199.0625,233.11111111111111,223.33333333333334,199.4,197.4,207.27777777777777,216.25,270.6666666666667,253.66666666666666,203.88888888888889,211.61111111111111,203.625,238.57142857142858,269.5,237.8125,240.5,229.72222222222223,213.16666666666666,246.21428571428572,187.57142857142858,234.0,276.26666666666665,215.91666666666666,210.27272727272728,212.85714285714286,231.0,191.69230769230768,231.0,210.0,213.94444444444446,214.72222222222223,206.125,224.86666666666667,224.0,233.55555555555554,235.28571428571428,201.5,199.72222222222223
