TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,BBT,BIH,BNM,BOB,BUR,CNG,COL,CPA,CPR,CRO,DC,DOK,DOL,DUN,EBB,HAT,HKB,KOS,KPK,KRA,LMC,LYN,MAS,MB,MOR,POM,REI,REW,ROG,RT,RTB,RTH,SAG,SE,SEL,SFX,SPW,STH,TMR,TW,WIL,WLK,WOB,WOL
1372,21.96,49.36,18.68,37.57,3.29,11.79,11.96,19.25,10.89,23.46,13.54,13.5,6.29,2.71,16.86,19.18,46.64,13.86,31.11,5.32,15.54,11.29,17.43,7.89,20.14,9.82,13.93,6.68,3.25,18.14,204.0,255.11111111111111,230.8,225.21428571428572,218.0,195.0,229.25,194.25,257.25,155.75,196.6,199.38888888888889,234.92857142857142,205.125,180.0,225.63636363636363,244.27272727272728,212.0,233.1875,231.85714285714286,198.0,164.0,236.21052631578948,255.6875,197.94736842105263,195.78947368421052,202.0,220.85714285714286,222.57142857142858,207.05882352941177,223.93333333333334,250.64285714285714,207.94736842105263,247.27777777777777,235.72727272727272,152.0,214.11111111111111,208.2,249.89473684210526,278.8888888888889,254.53846153846155,215.33333333333334,227.57142857142858,243.0
1373,23.16,54.58,18.45,39.23,4.71,15.35,12.68,18.65,11.39,24.71,12.61,14.1,5.81,3.42,13.94,23.97,59.13,16.13,37.74,7.84,21.39,10.71,14.84,11.74,22.9,14.19,11.81,7.55,3.68,16.68,215.22222222222223,228.33333333333334,254.33333333333334,242.14285714285714,218.5,239.1,211.0,234.75,225.875,212.5,219.8,220.05555555555554,226.85714285714286,231.0,252.0,240.45454545454547,236.45454545454547,231.25,238.6875,214.85714285714286,241.5,238.66666666666666,211.47368421052633,239.4375,210.73684210526315,218.0,239.54545454545453,200.28571428571428,210.28571428571428,244.88235294117646,264.8,229.64285714285714,221.3684210526316,221.33333333333334,222.9090909090909,220.83333333333334,207.22222222222223,235.9,222.52631578947367,185.11111111111111,230.23076923076923,230.66666666666666,217.71428571428572,230.28571428571428
1374,19.7,47.5,12.13,25.07,7.57,22.43,11.5,17.0,7.5,20.13,11.6,12.7,6.77,2.27,17.0,21.17,48.43,14.73,28.33,6.43,20.1,12.3,17.83,9.93,23.47,11.7,14.1,6.4,2.47,17.1,199.44444444444446,187.55555555555554,202.73333333333332,189.92857142857142,189.83333333333334,176.2,199.875,189.125,162.5,225.0,232.4,190.38888888888889,199.92857142857142,177.875,150.0,184.0,188.0909090909091,217.25,188.5,190.0,184.91666666666666,171.0,194.73684210526315,186.4375,192.10526315789474,201.8421052631579,198.0,188.57142857142858,201.42857142857142,212.58823529411765,183.4,182.64285714285714,197.47368421052633,197.0,187.36363636363637,191.33333333333334,219.77777777777777,193.0,193.52631578947367,250.66666666666666,186.69230769230768,182.83333333333334,197.0,196.78571428571428
1375,23.61,55.5,18.86,41.54,4.75,13.96,14.5,20.89,15.07,24.43,11.21,16.07,4.93,4.82,17.36,23.82,57.61,16.93,37.64,6.89,19.96,12.75,18.04,12.14,20.32,13.11,12.5,7.61,5.32,18.71,187.88888888888889,126.0,156.46666666666667,142.14285714285714,184.41666666666666,195.7,152.25,183.625,119.75,160.0,158.0,205.38888888888889,140.85714285714286,202.375,143.0,141.54545454545453,142.0,163.66666666666666,141.4375,153.85714285714286,200.91666666666666,209.66666666666666,176.94736842105263,132.625,266.3157894736842,231.8421052631579,196.9090909090909,146.57142857142858,147.85714285714286,182.0,125.33333333333333,144.14285714285714,171.52631578947367,128.77777777777777,159.36363636363637,207.16666666666666,154.0,173.2,154.6315789473684,160.55555555555554,130.76923076923077,183.25,152.42857142857142,130.64285714285714
1376,22.23,55.26,15.65,35.1,6.58,20.16,10.35,14.77,12.35,18.94,9.97,12.71,6.84,4.87,18.1,22.26,49.87,15.94,33.19,6.32,16.68,14.16,20.13,11.39,21.9,13.55,14.19,5.97,4.35,15.29,196.22222222222223,179.44444444444446,156.13333333333333,143.85714285714286,135.83333333333334,146.6,167.75,143.25,169.5,235.0,213.6,151.94444444444446,185.5,134.5625,230.0,153.0,162.27272727272728,173.41666666666666,164.125,162.42857142857142,156.16666666666666,187.0,167.6315789473684,167.75,110.94736842105263,133.52631578947367,140.1818181818182,173.28571428571428,185.85714285714286,162.64705882352942,172.0,155.78571428571428,157.26315789473685,181.94444444444446,149.45454545454547,151.0,191.55555555555554,159.9,178.3684210526316,140.33333333333334,153.07692307692307,140.16666666666666,159.14285714285714,198.0
1377,24.96,56.15,18.19,37.08,6.77,19.08,12.92,18.08,8.54,24.19,13.62,13.27,6.42,3.38,16.04,27.96,60.0,20.92,41.46,7.04,18.54,13.0,17.73,10.54,25.62,16.77,11.65,6.27,2.88,16.62,279.55555555555554,265.3333333333333,273.93333333333334,280.92857142857144,286.3333333333333,278.0,283.375,281.625,254.25,285.25,301.4,281.27777777777777,273.0,257.625,274.0,281.09090909090907,281.90909090909093,274.0,276.875,279.0,282.4166666666667,264.6666666666667,278.05263157894734,268.9375,267.6842105263158,267.05263157894734,296.90909090909093,278.42857142857144,276.14285714285717,272.8235294117647,268.4,282.57142857142856,268.8421052631579,261.05555555555554,282.8181818181818,271.5,281.0,288.5,265.05263157894734,261.22222222222223,272.0769230769231,289.0833333333333,280.7142857142857,258.85714285714283
1378,21.19,48.75,16.59,33.97,4.59,14.78,11.84,16.69,10.38,23.31,11.62,13.69,5.56,3.56,15.38,20.31,51.66,15.19,34.91,5.12,16.75,11.56,16.44,10.47,19.97,11.44,11.25,7.16,3.44,16.06,87.11111111111111,119.22222222222223,112.33333333333333,104.78571428571429,86.5,93.2,73.625,98.875,88.875,110.25,64.8,108.0,106.78571428571429,84.1875,197.0,86.0,129.72727272727272,112.16666666666667,103.0625,67.0,100.66666666666667,79.0,98.57894736842105,95.375,87.36842105263158,101.3157894736842,86.18181818181819,94.71428571428571,122.14285714285714,109.3529411764706,107.26666666666667,93.42857142857143,118.15789473684211,105.88888888888889,83.81818181818181,58.333333333333336,98.11111111111111,85.3,111.10526315789474,66.88888888888889,91.0,85.83333333333333,66.57142857142857,106.35714285714286
1379,23.71,57.9,17.55,40.55,6.16,17.35,17.16,23.29,13.71,22.45,10.74,10.81,5.87,2.94,19.19,23.0,51.13,17.42,35.68,5.58,15.45,14.65,20.26,8.94,23.77,11.23,14.06,4.84,4.74,20.45,40.111111111111114,26.88888888888889,28.333333333333332,33.57142857142857,46.0,53.2,20.875,56.625,46.0,38.5,33.4,61.888888888888886,27.214285714285715,72.1875,69.0,26.454545454545453,45.09090909090909,27.166666666666668,39.4375,27.428571428571427,50.416666666666664,48.333333333333336,46.421052631578945,30.875,68.6842105263158,77.73684210526316,52.72727272727273,26.285714285714285,23.857142857142858,44.0,23.866666666666667,36.92857142857143,45.73684210526316,29.72222222222222,34.81818181818182,72.5,17.444444444444443,40.0,37.26315789473684,48.888888888888886,27.615384615384617,46.166666666666664,26.571428571428573,19.357142857142858
1380,20.86,51.25,16.07,36.14,4.79,15.11,13.25,19.32,7.86,24.64,10.54,13.96,5.54,3.39,19.21,22.04,56.29,16.68,40.0,5.36,16.29,15.14,23.54,13.96,25.75,9.25,12.89,7.25,3.04,17.11,294.22222222222223,306.44444444444446,324.4,314.2142857142857,325.0,319.0,280.5,313.5,311.125,245.75,265.2,325.0,298.57142857142856,330.0,289.0,263.90909090909093,317.72727272727275,303.9166666666667,311.4375,296.14285714285717,316.4166666666667,315.3333333333333,318.94736842105266,304.125,341.4736842105263,328.94736842105266,327.72727272727275,274.7142857142857,267.85714285714283,301.8235294117647,281.53333333333336,318.0,317.8421052631579,303.6111111111111,298.45454545454544,326.3333333333333,272.0,296.0,312.10526315789474,279.3333333333333,301.9230769230769,319.0,287.42857142857144,287.85714285714283
1381,24.31,51.59,21.55,42.52,2.76,9.07,14.14,19.14,9.52,22.1,14.34,13.55,5.28,2.31,20.55,23.28,50.41,17.38,33.97,5.9,16.45,16.1,23.59,8.97,20.59,10.93,12.55,6.17,2.48,18.66,217.55555555555554,244.33333333333334,236.73333333333332,246.64285714285714,236.33333333333334,234.5,228.75,233.625,216.625,231.75,226.2,249.11111111111111,237.14285714285714,216.0625,222.0,220.0,255.36363636363637,220.5,254.4375,228.0,238.91666666666666,204.0,229.0,236.875,232.05263157894737,247.1578947368421,269.1818181818182,227.28571428571428,218.85714285714286,245.0,234.8,242.35714285714286,253.6315789473684,247.88888888888889,225.63636363636363,220.83333333333334,222.66666666666666,223.0,238.31578947368422,221.66666666666666,241.92307692307693,253.08333333333334,231.0,230.71428571428572
1382,24.1,52.58,18.71,36.77,5.39,15.81,17.1,22.48,11.39,24.29,13.81,14.19,5.71,4.19,18.58,22.42,53.87,16.68,36.16,5.74,17.71,14.42,20.26,10.29,19.87,12.19,12.55,6.84,2.55,19.61,88.66666666666667,104.66666666666667,87.26666666666667,101.21428571428571,90.58333333333333,83.4,98.375,87.75,98.625,81.5,91.6,86.72222222222223,113.35714285714286,76.0625,130.0,108.63636363636364,110.18181818181819,108.41666666666667,105.125,101.57142857142857,87.16666666666667,71.33333333333333,97.05263157894737,111.1875,77.94736842105263,81.47368421052632,83.18181818181819,98.71428571428571,108.85714285714286,91.52941176470588,121.6,103.21428571428571,91.84210526315789,99.05555555555556,102.9090909090909,53.5,119.44444444444444,89.2,91.21052631578948,114.11111111111111,107.61538461538461,85.0,101.85714285714286,99.92857142857143
1383,24.23,56.17,16.27,33.77,7.97,22.4,13.03,19.67,11.47,24.7,13.07,16.2,6.83,2.43,21.43,23.7,54.03,19.1,38.83,4.6,15.2,16.73,24.87,10.27,23.7,11.27,14.93,6.77,2.7,19.13,192.77777777777777,256.77777777777777,218.53333333333333,255.07142857142858,221.33333333333334,225.6,218.375,236.75,289.875,170.75,200.0,230.22222222222223,243.71428571428572,223.6875,190.0,246.72727272727272,268.90909090909093,242.41666666666666,261.5625,235.57142857142858,232.33333333333334,240.66666666666666,226.89473684210526,275.375,221.52631578947367,233.57894736842104,231.72727272727272,238.0,207.57142857142858,247.0,279.06666666666666,256.85714285714283,243.8421052631579,259.8888888888889,248.0909090909091,212.16666666666666,204.22222222222223,219.2,238.21052631578948,220.88888888888889,262.84615384615387,222.91666666666666,230.14285714285714,226.57142857142858
1384,22.48,49.03,17.83,35.21,4.66,13.83,11.17,17.1,8.45,19.62,12.52,15.76,6.48,2.76,17.34,25.03,54.03,18.52,36.21,6.52,17.83,12.97,18.24,12.28,21.76,14.79,13.62,7.48,3.0,17.21,307.22222222222223,306.6666666666667,286.8,312.92857142857144,310.9166666666667,301.9,314.5,302.875,329.375,307.0,317.4,302.94444444444446,315.64285714285717,309.1875,283.0,326.6363636363636,301.72727272727275,315.4166666666667,310.75,319.42857142857144,296.0833333333333,307.3333333333333,304.63157894736844,313.4375,292.36842105263156,295.6842105263158,298.6363636363636,319.2857142857143,312.57142857142856,315.3529411764706,329.8,303.7142857142857,307.63157894736844,314.77777777777777,313.72727272727275,316.6666666666667,313.55555555555554,310.5,306.42105263157896,308.3333333333333,311.84615384615387,309.1666666666667,318.14285714285717,313.0
1385,23.66,56.34,19.59,41.94,4.06,14.41,15.16,22.28,12.5,21.78,10.78,13.22,7.97,3.72,16.66,25.94,58.91,18.62,37.31,7.31,21.59,11.69,16.91,14.12,23.84,16.12,14.47,6.69,4.44,18.97,182.88888888888889,174.77777777777777,168.46666666666667,150.28571428571428,142.25,152.5,141.875,157.875,123.0,217.0,161.8,153.0,164.28571428571428,108.25,208.0,134.1818181818182,160.0,173.25,157.625,122.14285714285714,161.25,156.66666666666666,133.6315789473684,148.5625,120.94736842105263,140.6315789473684,137.8181818181818,140.28571428571428,174.28571428571428,153.23529411764707,170.26666666666668,146.85714285714286,161.73684210526315,172.11111111111111,132.27272727272728,130.66666666666666,169.44444444444446,148.9,158.3684210526316,70.22222222222223,139.30769230769232,147.75,125.14285714285714,173.5
1386,25.85,54.85,19.18,36.64,6.67,18.21,13.79,19.82,9.61,26.76,14.58,12.76,4.82,7.09,15.21,24.58,61.39,17.64,41.94,6.94,19.45,11.88,16.82,12.39,22.36,12.64,10.55,6.21,2.94,18.03,62.333333333333336,62.55555555555556,52.0,65.35714285714286,60.333333333333336,60.8,72.125,63.0,66.5,83.75,56.0,65.88888888888889,70.14285714285714,67.0,80.0,79.81818181818181,68.18181818181819,68.41666666666667,65.1875,74.42857142857143,58.75,80.0,77.6842105263158,70.8125,72.21052631578948,72.63157894736842,57.63636363636363,91.71428571428571,78.42857142857143,56.11764705882353,71.06666666666666,66.28571428571429,67.63157894736842,67.94444444444444,68.27272727272727,63.666666666666664,79.77777777777777,62.3,73.57894736842105,113.88888888888889,69.3076923076923,60.0,73.0,65.28571428571429
1387,24.26,53.45,17.1,34.03,7.16,19.42,13.42,18.77,10.23,22.52,14.0,11.29,6.97,3.03,16.97,20.0,49.06,15.97,36.48,4.03,12.58,13.35,18.35,9.35,21.84,8.84,14.81,5.23,3.65,17.97,22.0,40.0,26.133333333333333,31.071428571428573,25.5,17.9,31.5,20.75,59.125,17.0,29.4,25.38888888888889,36.785714285714285,31.6875,12.0,41.45454545454545,30.363636363636363,40.833333333333336,34.375,38.714285714285715,18.666666666666668,23.333333333333332,42.526315789473685,46.4375,26.473684210526315,19.894736842105264,24.636363636363637,35.285714285714285,40.142857142857146,30.764705882352942,42.46666666666667,59.92857142857143,35.10526315789474,52.77777777777778,59.45454545454545,22.833333333333332,38.666666666666664,66.5,48.526315789473685,37.0,46.30769230769231,25.0,36.857142857142854,74.5
1388,25.47,54.27,18.27,33.37,7.2,20.9,15.67,21.5,11.43,24.77,15.4,11.73,6.8,2.93,15.93,23.5,54.1,18.17,39.6,5.33,14.5,10.53,15.7,8.83,20.37,11.8,11.97,5.67,2.57,19.03,16.22222222222222,24.77777777777778,37.2,28.857142857142858,23.416666666666668,29.0,24.5,29.25,25.5,20.25,22.4,25.166666666666668,24.5,38.4375,83.0,22.818181818181817,29.727272727272727,18.916666666666668,29.0625,17.857142857142858,21.166666666666668,39.333333333333336,27.736842105263158,24.0625,35.78947368421053,29.894736842105264,29.545454545454547,16.142857142857142,18.0,30.058823529411764,25.8,21.928571428571427,26.0,21.27777777777778,26.272727272727273,41.833333333333336,11.444444444444445,18.7,21.105263157894736,16.11111111111111,22.692307692307693,26.916666666666668,21.285714285714285,18.285714285714285
1389,21.55,53.1,16.58,37.32,4.97,15.77,9.97,15.39,10.35,19.94,12.58,15.61,7.61,3.55,19.29,22.9,51.58,16.58,34.26,6.32,17.32,16.84,23.48,11.9,24.03,13.23,14.94,8.29,3.74,15.77,311.8888888888889,305.0,287.73333333333335,301.14285714285717,299.25,298.0,312.125,293.625,308.5,318.5,312.8,273.27777777777777,308.85714285714283,281.8125,262.0,317.8181818181818,288.54545454545456,315.5833333333333,304.5625,317.7142857142857,291.4166666666667,314.0,274.10526315789474,317.8125,240.26315789473685,275.2631578947368,289.09090909090907,321.14285714285717,315.57142857142856,299.6470588235294,324.06666666666666,309.85714285714283,282.7368421052632,305.3888888888889,313.0,316.1666666666667,315.55555555555554,307.3,289.57894736842104,281.6666666666667,314.7692307692308,301.9166666666667,313.85714285714283,312.0
1390,24.88,56.62,18.09,38.22,6.78,18.41,13.97,21.0,12.47,24.5,12.53,13.84,6.16,3.19,19.41,22.12,52.81,16.78,36.81,5.34,16.0,13.31,20.47,9.34,22.41,10.62,14.62,6.75,3.81,18.72,84.44444444444444,47.77777777777778,55.6,42.357142857142854,66.08333333333333,47.2,74.875,44.125,56.625,62.25,77.0,48.888888888888886,57.0,53.375,9.0,55.63636363636363,28.545454545454547,69.75,45.0625,71.14285714285714,53.833333333333336,47.0,66.0,50.625,52.78947368421053,45.1578947368421,45.36363636363637,62.714285714285715,60.57142857142857,58.1764705882353,52.53333333333333,48.142857142857146,47.94736842105263,67.88888888888889,54.27272727272727,51.0,83.22222222222223,64.5,65.63157894736842,59.44444444444444,52.69230769230769,57.166666666666664,73.57142857142857,72.92857142857143
1391,25.29,57.39,17.46,34.61,7.82,22.79,13.57,19.68,11.64,24.68,14.82,17.79,6.61,2.82,19.54,29.21,62.93,22.43,43.75,6.79,19.18,13.57,20.5,13.0,23.64,15.68,13.89,9.11,2.86,16.93,257.55555555555554,240.55555555555554,210.6,247.14285714285714,268.0,233.9,271.5,244.25,240.25,284.5,271.2,250.66666666666666,245.35714285714286,271.0625,193.0,251.63636363636363,227.1818181818182,274.8333333333333,241.1875,277.14285714285717,249.33333333333334,280.0,253.10526315789474,246.375,290.8421052631579,264.57894736842104,255.0909090909091,270.14285714285717,259.42857142857144,246.05882352941177,243.13333333333333,251.35714285714286,242.73684210526315,253.05555555555554,257.54545454545456,275.1666666666667,272.44444444444446,255.9,247.52631578947367,254.77777777777777,257.46153846153845,260.0,278.7142857142857,248.21428571428572
1392,23.57,55.67,17.43,37.03,6.13,18.63,12.43,17.7,13.6,23.13,10.53,12.03,5.2,1.6,14.97,21.37,50.33,14.3,30.5,7.07,19.83,9.87,14.0,8.2,21.33,12.0,13.4,5.63,2.83,17.9,141.11111111111111,206.55555555555554,182.53333333333333,192.71428571428572,175.66666666666666,169.5,160.625,164.5,214.625,101.25,150.0,184.0,184.35714285714286,195.4375,241.0,177.54545454545453,199.0909090909091,153.58333333333334,203.25,168.71428571428572,169.16666666666666,140.33333333333334,199.47368421052633,212.25,155.68421052631578,152.57894736842104,151.45454545454547,151.0,148.42857142857142,170.47058823529412,214.46666666666667,196.5,194.68421052631578,215.5,183.54545454545453,147.16666666666666,139.22222222222223,177.7,211.26315789473685,218.11111111111111,203.92307692307693,170.66666666666666,165.57142857142858,189.64285714285714
1393,27.58,59.21,21.18,40.7,6.39,18.52,13.03,18.85,12.73,22.61,15.82,10.55,9.61,7.09,15.12,21.55,56.0,15.36,35.79,6.18,20.21,11.12,16.67,14.64,22.03,13.52,16.58,5.48,2.88,17.09,2.7777777777777777,1.6666666666666667,4.066666666666666,1.5714285714285714,2.5,4.5,1.0,4.625,8.25,4.25,2.2,5.777777777777778,1.7142857142857142,2.0,4.0,1.0,1.5454545454545454,1.1666666666666667,2.625,2.2857142857142856,4.75,2.3333333333333335,3.6315789473684212,3.625,3.1578947368421053,5.105263157894737,4.545454545454546,2.0,1.1428571428571428,2.9411764705882355,1.8666666666666667,2.2142857142857144,4.368421052631579,6.055555555555555,1.4545454545454546,5.5,1.0,1.7,6.526315789473684,3.2222222222222223,2.6153846153846154,2.9166666666666665,2.2857142857142856,3.142857142857143
1394,20.9,52.8,16.2,37.43,4.7,15.37,12.0,20.0,10.8,23.0,11.57,15.2,5.7,3.7,19.73,23.2,53.33,17.37,36.6,5.83,16.73,15.43,23.3,11.37,25.7,12.23,13.4,6.93,3.87,18.03,315.77777777777777,304.77777777777777,296.2,292.2857142857143,298.1666666666667,297.3,316.625,291.5,308.375,312.25,320.2,292.6111111111111,307.7142857142857,292.5,298.0,317.72727272727275,279.1818181818182,315.4166666666667,280.3125,309.7142857142857,290.25,309.6666666666667,304.05263157894734,285.3125,314.7368421052632,310.57894736842104,295.1818181818182,323.85714285714283,325.85714285714283,283.4117647058824,310.0,295.14285714285717,285.2105263157895,284.0,313.72727272727275,303.8333333333333,316.55555555555554,317.1,290.94736842105266,333.22222222222223,300.3076923076923,304.1666666666667,311.0,313.2142857142857
1395,24.07,56.33,16.83,36.17,7.23,20.17,15.13,21.87,10.73,21.47,13.1,13.37,6.67,2.47,19.17,25.33,52.57,19.53,37.33,5.8,15.23,15.53,22.23,9.37,24.7,14.67,14.93,5.23,3.33,18.37,183.55555555555554,109.0,140.0,116.35714285714286,137.41666666666666,164.0,102.625,172.625,118.125,140.0,98.2,178.16666666666666,114.21428571428571,145.8125,115.0,104.9090909090909,117.27272727272727,125.08333333333333,102.9375,97.14285714285714,176.25,99.66666666666667,141.57894736842104,88.5,158.3684210526316,179.42105263157896,158.9090909090909,108.71428571428571,127.42857142857143,124.76470588235294,88.53333333333333,111.07142857142857,146.0,99.44444444444444,106.0,145.83333333333334,117.77777777777777,151.4,122.42105263157895,119.66666666666667,90.84615384615384,154.33333333333334,97.85714285714286,107.0
1396,27.29,57.87,20.0,39.74,7.29,18.13,14.16,19.71,10.52,24.52,15.61,12.52,7.23,4.16,17.68,25.45,58.23,19.87,41.61,5.58,16.61,13.42,19.16,11.29,22.61,12.19,13.42,5.58,3.52,17.32,38.0,42.888888888888886,44.733333333333334,45.42857142857143,36.166666666666664,45.5,21.0,40.875,38.625,29.0,19.6,41.833333333333336,29.714285714285715,41.125,97.0,42.18181818181818,53.81818181818182,33.666666666666664,41.8125,28.0,50.333333333333336,30.0,35.26315789473684,47.625,35.21052631578947,35.421052631578945,40.54545454545455,25.142857142857142,37.42857142857143,53.8235294117647,39.733333333333334,46.357142857142854,43.73684210526316,42.77777777777778,30.818181818181817,32.333333333333336,28.88888888888889,30.6,43.10526315789474,21.333333333333332,40.69230769230769,38.083333333333336,26.571428571428573,38.285714285714285
1397,23.68,54.29,16.94,34.97,6.74,19.32,14.39,20.39,11.58,25.06,12.68,13.9,5.68,4.32,18.68,23.16,55.68,17.68,39.97,5.48,15.71,13.81,19.81,10.77,22.35,10.81,11.9,7.39,4.03,18.48,104.0,171.11111111111111,111.73333333333333,112.14285714285714,80.75,76.8,108.875,85.625,134.125,114.0,75.2,77.88888888888889,143.92857142857142,72.0,204.0,122.0,128.54545454545453,135.83333333333334,117.3125,93.71428571428571,87.83333333333333,72.66666666666667,96.6842105263158,131.8125,94.73684210526316,92.78947368421052,77.36363636363636,111.71428571428571,160.28571428571428,110.11764705882354,145.0,112.35714285714286,107.36842105263158,154.44444444444446,108.81818181818181,51.0,141.88888888888889,97.7,127.10526315789474,131.77777777777777,125.0,89.33333333333333,93.57142857142857,163.35714285714286
1398,23.0,52.57,17.07,35.27,5.93,17.3,15.3,22.0,11.0,22.1,12.07,14.57,7.13,3.37,18.17,23.6,52.6,16.73,33.47,6.87,19.13,13.23,19.4,10.07,21.83,12.4,15.3,6.5,3.27,19.77,168.66666666666666,188.55555555555554,165.46666666666667,196.35714285714286,188.5,209.4,165.875,209.375,205.0,131.25,139.6,213.66666666666666,171.42857142857142,212.0,267.0,183.1818181818182,213.0,179.16666666666666,202.875,171.85714285714286,206.16666666666666,186.33333333333334,193.1578947368421,196.9375,201.26315789473685,201.57894736842104,201.72727272727272,177.14285714285714,169.57142857142858,210.8235294117647,184.06666666666666,200.85714285714286,211.52631578947367,187.33333333333334,192.9090909090909,152.83333333333334,158.55555555555554,183.4,194.57894736842104,195.0,190.15384615384616,196.25,163.71428571428572,171.07142857142858
1399,24.53,53.03,18.87,37.83,5.67,15.2,16.73,23.13,10.87,22.67,13.33,14.97,6.5,2.3,19.1,24.67,54.97,18.2,37.37,6.47,17.6,15.4,21.07,10.77,21.1,13.17,14.6,6.8,2.73,20.27,171.44444444444446,173.33333333333334,250.4,183.78571428571428,180.33333333333334,192.0,163.0,196.25,176.625,136.75,158.0,211.33333333333334,171.85714285714286,209.9375,268.0,174.1818181818182,201.36363636363637,170.25,192.1875,173.42857142857142,193.25,177.0,202.68421052631578,190.3125,185.0,189.73684210526315,219.63636363636363,181.28571428571428,152.85714285714286,184.11764705882354,161.6,197.14285714285714,209.0,200.0,182.8181818181818,186.16666666666666,136.22222222222223,190.2,196.3684210526316,177.11111111111111,173.84615384615384,191.25,166.71428571428572,173.35714285714286
1400,24.73,56.67,18.97,39.06,5.76,17.61,17.85,24.42,13.42,22.76,12.36,12.58,6.82,3.64,19.52,22.64,54.64,16.7,37.79,5.94,16.85,15.61,22.91,12.03,21.12,10.97,13.67,5.85,3.36,21.09,40.0,59.888888888888886,54.2,41.07142857142857,43.25,23.2,59.5,24.875,61.25,67.0,38.0,24.666666666666668,54.357142857142854,29.3125,84.0,48.63636363636363,48.72727272727273,34.75,53.25,44.57142857142857,30.0,41.333333333333336,41.73684210526316,62.0625,48.78947368421053,26.263157894736842,21.0,68.0,63.857142857142854,41.470588235294116,62.06666666666667,42.0,44.0,76.0,42.90909090909091,23.5,68.22222222222223,38.1,58.05263157894737,86.66666666666667,52.92307692307692,32.5,48.142857142857146,73.0
1401,22.68,52.84,17.71,37.52,4.97,15.32,10.32,15.52,10.26,23.29,11.35,13.19,5.74,2.26,17.9,21.06,51.16,15.74,34.13,5.32,17.03,14.16,19.77,9.35,23.06,12.0,12.06,6.23,3.35,16.52,143.11111111111111,128.22222222222223,128.46666666666667,108.85714285714286,135.5,124.9,133.875,119.75,106.875,185.5,162.4,105.66666666666667,125.78571428571429,82.875,57.0,95.63636363636364,105.72727272727273,143.91666666666666,115.75,115.57142857142857,143.33333333333334,131.0,106.6842105263158,110.5625,76.6842105263158,88.52631578947368,125.81818181818181,125.42857142857143,140.28571428571428,125.23529411764706,118.2,106.35714285714286,111.0,128.38888888888889,111.0909090909091,103.66666666666667,152.66666666666666,123.4,129.05263157894737,94.88888888888889,112.92307692307692,124.66666666666667,119.0,155.64285714285714
1402,25.92,60.92,17.77,38.5,8.15,22.42,13.92,19.85,11.5,22.88,13.5,14.42,7.96,2.96,21.08,26.85,58.0,20.81,41.04,6.04,16.96,17.54,26.04,12.88,26.96,14.96,16.96,6.85,3.58,19.62,273.3333333333333,254.88888888888889,242.8,268.2857142857143,283.6666666666667,279.0,298.375,277.125,304.375,253.75,297.8,256.6111111111111,263.7857142857143,284.625,166.0,278.54545454545456,250.27272727272728,256.0833333333333,257.6875,289.0,283.3333333333333,288.6666666666667,276.6842105263158,257.4375,284.1578947368421,280.57894736842104,249.72727272727272,268.57142857142856,271.0,244.1764705882353,236.0,268.2857142857143,266.10526315789474,269.72222222222223,283.6363636363636,233.83333333333334,283.77777777777777,275.7,267.7368421052632,307.1111111111111,275.0,267.9166666666667,293.0,263.2142857142857
1403,20.77,47.42,16.19,34.58,4.58,12.84,13.35,19.03,7.81,22.48,11.13,17.1,5.19,2.97,21.23,22.1,52.26,16.16,34.61,5.94,17.65,18.06,25.03,11.1,21.32,11.61,12.52,7.94,3.19,18.71,245.0,194.33333333333334,189.0,181.14285714285714,212.33333333333334,213.8,206.5,213.125,155.875,290.0,257.8,195.0,212.57142857142858,185.5,167.0,165.0909090909091,192.1818181818182,229.33333333333334,188.0625,188.57142857142858,234.91666666666666,227.66666666666666,195.1578947368421,168.8125,190.89473684210526,215.47368421052633,209.27272727272728,226.0,223.42857142857142,208.8235294117647,184.06666666666666,173.28571428571428,187.8421052631579,176.55555555555554,177.9090909090909,215.0,238.66666666666666,201.1,189.57894736842104,120.11111111111111,173.46153846153845,203.66666666666666,192.71428571428572,201.78571428571428
1404,22.0,54.38,18.0,40.21,4.0,14.17,13.41,18.86,11.79,19.52,12.59,15.62,6.03,2.34,19.45,27.48,54.17,22.28,39.72,5.21,14.45,15.17,21.83,10.97,23.62,15.76,13.24,7.69,4.52,17.79,337.44444444444446,322.77777777777777,312.73333333333335,314.57142857142856,318.6666666666667,322.6,335.875,323.125,297.75,334.75,340.6,320.0,330.42857142857144,320.8125,330.5,324.54545454545456,315.0,325.5,294.8125,336.57142857142856,315.9166666666667,327.0,315.05263157894734,293.6875,309.1578947368421,315.89473684210526,326.8181818181818,334.0,329.57142857142856,300.47058823529414,304.46666666666664,320.5,308.4736842105263,302.1666666666667,328.09090909090907,328.5,333.0,330.9,304.63157894736844,318.0,317.0769230769231,332.0833333333333,335.85714285714283,328.5
