TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,BOB,BPI,CPA,CPR,DOK,DUN,LYN,MB,MOR,REI,REW,RTB,RTH,SAG,SE,SEL,SPW,STH,TOL,WIL,WOL
1273,25.23,58.94,17.9,36.87,7.32,22.06,16.52,22.84,13.81,25.26,12.1,15.84,5.71,3.26,19.32,27.16,62.35,19.29,40.23,7.87,22.13,14.13,21.1,13.55,23.55,14.16,13.1,7.97,5.16,20.32,188.14285714285714,185.58333333333334,221.0,209.0,208.83333333333334,249.0,237.66666666666666,177.35714285714286,286.6842105263158,216.44444444444446,174.63636363636363,216.6875,204.4,190.72222222222223,173.61111111111111,195.7,166.0,224.2,145.5,172.42857142857142,175.7
1274,24.59,57.69,16.79,36.59,7.79,21.1,15.14,22.41,14.38,25.17,12.38,13.17,5.93,3.86,16.66,23.21,58.14,16.24,36.52,6.97,21.62,12.93,17.59,11.62,22.79,13.14,12.55,6.45,4.03,19.59,36.285714285714285,49.75,30.0,40.0,32.77777777777778,30.0,44.06666666666667,31.071428571428573,27.473684210526315,32.111111111111114,43.81818181818182,28.0,31.8,32.55555555555556,34.388888888888886,35.6,48.7,24.6,38.333333333333336,30.785714285714285,37.1
1275,21.93,50.4,16.6,34.33,5.33,16.07,12.37,17.43,9.7,22.17,12.33,13.47,5.93,3.0,17.1,21.1,50.63,15.8,34.17,5.3,16.47,11.37,17.03,10.2,21.37,10.7,13.47,6.13,2.73,17.37,75.78571428571429,80.83333333333333,94.0,92.0,72.33333333333333,105.6923076923077,102.73333333333333,78.71428571428571,84.47368421052632,73.66666666666667,84.18181818181819,86.1875,82.4,64.55555555555556,62.55555555555556,79.8,76.0,81.4,70.83333333333333,75.07142857142857,70.8
1276,23.19,54.66,14.53,28.56,8.66,26.09,11.81,15.66,9.47,21.25,15.56,11.28,6.44,2.59,15.28,23.22,52.72,17.62,35.09,5.59,17.62,11.28,15.53,10.19,23.91,13.78,13.72,5.16,2.97,15.5,39.0,48.166666666666664,48.0,31.0,58.888888888888886,47.0,59.733333333333334,23.571428571428573,60.89473684210526,55.55555555555556,44.0,47.8125,32.9,42.166666666666664,28.5,41.4,51.6,56.6,36.5,27.642857142857142,36.0
1277,25.38,55.78,20.22,41.16,5.16,14.62,16.0,23.31,13.97,24.94,15.91,14.03,6.41,2.84,19.03,21.75,52.5,15.28,32.28,6.47,20.22,12.94,18.56,8.81,20.16,11.56,13.88,5.72,3.22,20.19,13.5,9.166666666666666,9.0,3.0,17.61111111111111,14.615384615384615,30.133333333333333,10.357142857142858,18.42105263157895,18.555555555555557,9.454545454545455,19.25,6.2,14.444444444444445,12.777777777777779,6.1,7.9,21.9,20.666666666666668,10.928571428571429,7.5
1278,23.61,53.26,17.87,35.87,5.74,17.39,13.19,18.39,11.94,21.94,14.06,14.48,8.35,6.29,17.68,20.61,51.29,13.97,32.23,6.65,19.06,13.58,18.58,11.16,20.97,12.52,15.03,7.61,2.61,18.32,28.571428571428573,27.666666666666668,44.0,36.0,60.388888888888886,50.07692307692308,38.333333333333336,16.0,81.21052631578948,48.44444444444444,18.272727272727273,50.75,22.7,46.388888888888886,31.61111111111111,23.7,21.0,46.2,15.333333333333334,17.357142857142858,21.8
1279,25.55,59.03,18.61,38.61,6.94,20.42,14.68,20.16,12.87,24.26,11.68,13.19,5.58,3.26,18.71,25.45,59.0,18.74,38.39,6.71,20.61,14.68,21.77,13.03,23.26,14.39,12.1,6.03,3.45,17.84,83.64285714285714,78.0,85.0,88.0,84.55555555555556,86.84615384615384,113.33333333333333,84.64285714285714,66.3157894736842,95.66666666666667,105.27272727272727,74.6875,83.9,80.77777777777777,82.33333333333333,83.4,83.8,106.1,75.66666666666667,85.78571428571429,98.0
1280,24.59,57.06,16.35,34.24,8.24,22.82,16.62,23.59,11.21,26.94,12.5,14.09,6.91,7.35,16.76,25.09,63.59,18.41,43.88,6.68,19.71,12.18,18.68,14.85,24.76,10.74,13.47,6.74,3.29,19.65,89.57142857142857,87.33333333333333,79.0,75.0,73.44444444444444,55.0,69.66666666666667,94.78571428571429,39.8421052631579,73.0,88.81818181818181,70.375,75.5,81.33333333333333,91.83333333333333,76.6,90.0,70.2,116.83333333333333,93.78571428571429,91.6
1281,29.41,62.35,22.35,42.62,7.06,19.74,15.24,22.79,13.03,23.94,18.29,12.35,10.56,3.85,19.88,23.26,56.0,18.0,38.88,5.26,17.12,14.68,22.0,12.47,24.15,11.79,18.88,6.47,2.44,19.29,17.5,24.333333333333332,11.0,11.0,16.27777777777778,11.076923076923077,9.933333333333334,23.357142857142858,21.36842105263158,6.0,19.818181818181817,14.75,18.2,19.77777777777778,27.5,20.7,24.5,9.2,29.333333333333332,22.0,22.1
1282,22.65,56.19,17.0,37.52,5.65,18.68,13.84,19.52,11.39,21.1,10.97,13.1,6.71,1.77,20.29,25.1,52.55,19.68,36.45,5.42,16.1,17.35,24.29,9.97,24.55,14.39,13.35,7.06,4.06,18.81,274.2142857142857,307.5833333333333,292.0,308.0,248.22222222222223,271.9230769230769,261.1333333333333,278.64285714285717,281.0,272.22222222222223,308.09090909090907,260.375,294.1,260.1111111111111,269.3888888888889,300.8,291.3,254.5,246.16666666666666,281.5,306.0
1283,20.68,51.52,14.45,31.94,6.23,19.58,13.29,19.58,10.97,21.48,11.35,13.13,5.23,2.23,19.9,21.94,49.35,16.65,34.0,5.29,15.35,14.84,21.26,9.61,23.26,11.42,13.29,6.55,3.32,18.87,141.57142857142858,154.91666666666666,192.0,177.0,157.16666666666666,132.6153846153846,183.73333333333332,137.0,140.8421052631579,170.22222222222223,156.54545454545453,137.9375,150.9,142.88888888888889,137.38888888888889,160.5,167.2,179.6,118.33333333333333,140.35714285714286,186.6
1284,21.71,52.97,15.39,34.1,6.32,18.87,12.35,17.65,10.45,21.9,14.0,15.0,5.58,2.71,18.45,24.71,54.97,17.71,35.26,7.0,19.71,14.16,20.16,11.45,23.97,15.03,12.94,7.52,3.29,17.55,331.64285714285717,327.3333333333333,326.0,328.0,319.27777777777777,305.0769230769231,320.4,326.92857142857144,293.10526315789474,318.55555555555554,327.3636363636364,304.875,325.3,324.8333333333333,327.1111111111111,327.8,320.3,317.0,325.8333333333333,328.2857142857143,325.7
1285,22.82,50.43,16.86,34.75,5.96,15.68,13.75,18.82,8.61,22.64,12.18,11.43,4.36,3.75,18.11,21.96,52.25,16.39,36.86,5.57,15.39,14.82,20.82,10.68,21.75,10.54,11.14,5.71,2.18,18.82,184.64285714285714,193.41666666666666,171.0,173.0,193.38888888888889,188.84615384615384,202.26666666666668,175.5,205.47368421052633,222.55555555555554,178.8181818181818,207.3125,167.0,192.16666666666666,189.44444444444446,159.2,180.9,158.1,205.16666666666666,188.21428571428572,156.8
1286,22.63,54.5,16.6,35.73,6.03,18.77,14.53,21.73,12.03,22.67,11.1,13.43,5.23,3.3,18.17,24.77,53.7,18.47,36.07,6.3,17.63,13.7,19.4,9.43,23.5,13.2,11.77,6.5,2.87,19.43,202.0,197.25,239.0,222.0,222.38888888888889,235.6153846153846,191.4,175.71428571428572,290.6842105263158,234.88888888888889,188.45454545454547,230.75,190.6,191.61111111111111,178.16666666666666,189.9,189.4,218.7,178.5,178.57142857142858,178.8
1287,23.72,54.5,18.62,38.94,5.09,15.56,16.81,23.22,13.56,24.81,12.41,15.41,6.41,3.97,19.22,23.25,54.94,16.09,35.34,7.16,19.59,15.03,21.88,10.38,20.81,13.19,12.38,6.78,3.88,19.31,215.57142857142858,196.58333333333334,176.0,199.0,223.44444444444446,194.69230769230768,212.66666666666666,225.42857142857142,230.0,182.22222222222223,207.9090909090909,197.9375,186.2,235.66666666666666,227.38888888888889,198.3,171.3,183.6,220.16666666666666,215.71428571428572,177.8
1288,24.55,57.7,19.42,42.67,5.12,15.03,12.73,19.67,14.18,23.7,11.21,13.09,6.48,3.12,19.0,21.15,52.73,16.85,38.42,4.3,14.3,14.97,21.64,11.67,22.55,9.36,15.12,6.67,3.88,17.52,173.07142857142858,167.41666666666666,158.0,163.0,191.94444444444446,192.30769230769232,180.6,176.5,223.89473684210526,207.66666666666666,153.54545454545453,172.5,198.5,192.27777777777777,184.0,181.4,174.6,220.3,191.0,177.0,167.3
1290,22.19,57.81,16.03,38.78,6.16,19.03,12.88,18.97,12.75,20.69,11.22,15.31,7.47,1.62,22.28,25.19,51.59,19.06,34.22,6.12,17.38,18.12,26.94,10.62,26.06,13.69,15.72,6.72,4.28,18.38,316.57142857142856,330.1666666666667,335.0,336.0,332.05555555555554,336.7692307692308,341.6666666666667,333.07142857142856,335.8421052631579,336.77777777777777,335.8181818181818,324.875,342.1,332.6111111111111,326.44444444444446,338.6,327.1,336.1,316.8333333333333,335.57142857142856,341.7
1291,25.19,55.62,20.38,41.25,4.81,14.38,13.03,19.44,11.97,22.81,12.5,13.03,6.91,3.59,17.47,22.19,53.12,16.94,37.44,5.25,15.69,13.19,19.06,11.16,21.91,10.81,14.78,5.53,3.0,18.47,171.35714285714286,169.33333333333334,152.0,168.0,143.05555555555554,156.0,126.8,190.92857142857142,138.3684210526316,129.0,174.36363636363637,119.6875,175.1,154.88888888888889,167.61111111111111,176.5,163.4,131.5,194.33333333333334,180.85714285714286,153.0
1292,24.94,56.13,20.35,41.06,4.58,15.06,15.23,21.84,12.26,21.97,11.68,11.87,5.74,1.45,20.48,22.42,49.55,16.58,33.65,5.84,15.9,15.81,22.26,8.9,22.58,10.39,14.45,5.23,3.35,19.81,144.14285714285714,155.66666666666666,170.0,175.0,140.5,158.92307692307693,113.46666666666667,170.21428571428572,128.73684210526315,116.44444444444444,160.54545454545453,130.6875,154.1,152.72222222222223,175.44444444444446,152.2,137.2,144.7,154.5,163.0,156.3
1293,23.79,54.0,18.83,38.1,4.97,15.9,15.0,21.41,12.55,21.66,12.55,13.17,7.0,2.03,18.41,22.14,50.76,17.24,35.55,4.9,15.21,14.52,20.24,9.86,21.34,11.76,14.03,6.38,3.31,18.55,161.07142857142858,172.66666666666666,143.0,170.0,146.44444444444446,150.92307692307693,121.13333333333334,200.07142857142858,156.47368421052633,131.33333333333334,176.9090909090909,135.3125,183.9,144.22222222222223,162.83333333333334,195.2,183.8,162.1,180.5,189.14285714285714,168.4
1294,23.39,50.97,16.23,33.39,7.16,17.58,16.74,23.03,9.52,22.39,12.29,15.45,6.9,1.58,19.71,25.13,53.29,17.48,34.32,7.65,18.97,13.42,19.29,8.94,21.58,12.87,13.84,7.1,3.35,19.16,240.35714285714286,266.9166666666667,209.0,226.0,220.5,227.92307692307693,194.73333333333332,239.0,227.3684210526316,238.0,234.8181818181818,231.875,230.4,229.83333333333334,244.33333333333334,242.0,263.1,203.5,265.3333333333333,244.0,246.7
1295,27.93,57.87,20.9,40.37,7.03,17.5,16.23,21.87,10.77,24.47,14.63,11.7,7.0,3.13,16.17,25.8,57.27,20.53,42.5,5.27,14.77,12.13,16.97,9.33,22.03,12.47,13.07,6.37,3.1,18.43,117.64285714285714,121.16666666666667,73.0,104.0,89.27777777777777,97.23076923076923,75.46666666666667,136.64285714285714,87.73684210526316,75.33333333333333,102.81818181818181,113.4375,102.2,105.61111111111111,123.77777777777777,106.8,101.3,49.0,141.5,139.14285714285714,92.0
1296,23.41,55.45,17.34,37.83,6.07,17.62,13.1,22.28,12.79,22.41,12.31,16.17,7.93,3.14,20.45,23.97,53.93,17.48,36.52,6.48,17.41,16.45,23.28,11.34,24.41,12.48,15.62,7.62,4.07,20.76,297.2857142857143,308.6666666666667,297.0,292.0,276.44444444444446,263.0,259.8,287.42857142857144,249.42105263157896,289.6666666666667,297.1818181818182,290.1875,278.9,289.8888888888889,293.0,280.7,304.8,295.0,287.6666666666667,281.2142857142857,291.9
1298,23.9,58.0,16.7,36.1,7.2,21.9,15.97,22.03,10.3,26.83,12.6,13.93,6.63,2.5,20.67,23.83,58.1,17.8,39.03,6.03,19.07,14.93,22.5,11.43,27.3,12.77,14.73,6.03,3.27,20.6,166.71428571428572,136.91666666666666,215.0,192.0,196.72222222222223,219.23076923076923,144.2,161.35714285714286,183.26315789473685,194.11111111111111,132.9090909090909,211.5,181.6,183.55555555555554,158.33333333333334,158.7,125.6,190.3,121.16666666666667,147.64285714285714,134.6
1299,23.76,57.14,17.0,37.17,6.76,19.97,11.1,17.72,12.72,23.86,11.66,18.24,7.59,4.62,18.45,24.76,58.52,18.0,35.9,6.76,22.62,12.72,19.79,13.76,24.52,12.79,16.86,8.83,3.69,18.14,269.92857142857144,270.0,296.0,283.0,270.55555555555554,303.84615384615387,285.8,276.7857142857143,320.7894736842105,272.55555555555554,259.90909090909093,293.8125,291.2,275.5,259.27777777777777,274.5,265.2,245.1,243.66666666666666,269.5,258.4
1300,21.34,57.34,15.83,39.1,5.52,18.24,11.93,17.66,10.72,19.38,11.66,17.38,8.9,2.83,20.21,29.07,57.52,23.0,39.76,6.07,17.76,16.07,23.72,13.31,27.97,17.83,16.59,8.48,3.03,16.69,342.7142857142857,343.5,346.0,344.0,344.55555555555554,344.15384615384613,346.93333333333334,342.85714285714283,340.94736842105266,345.55555555555554,343.90909090909093,342.375,343.5,344.44444444444446,343.3333333333333,343.8,341.6,346.6,342.8333333333333,342.92857142857144,343.6
1301,25.77,54.2,19.03,36.27,6.73,17.93,14.7,20.5,11.33,24.5,15.27,14.5,5.6,3.8,16.0,25.73,59.67,19.97,42.4,5.77,17.27,12.33,16.9,12.0,20.43,11.43,11.2,8.5,3.23,18.57,84.35714285714286,93.08333333333333,77.0,77.0,84.55555555555556,61.84615384615385,74.33333333333333,77.42857142857143,71.52631578947368,75.44444444444444,80.9090909090909,88.9375,70.7,78.94444444444444,79.77777777777777,85.3,92.0,68.5,106.83333333333333,86.71428571428571,84.0
1304,22.17,50.47,15.53,32.23,6.63,18.23,13.3,19.07,7.3,20.6,13.27,11.53,8.47,1.7,17.5,20.47,47.83,14.37,29.57,6.1,18.27,12.6,18.37,10.13,24.03,10.77,17.3,5.17,3.0,17.13,59.357142857142854,70.41666666666667,64.0,71.0,60.72222222222222,58.0,64.73333333333333,73.92857142857143,52.473684210526315,64.33333333333333,62.18181818181818,62.1875,63.4,66.83333333333333,70.61111111111111,65.2,66.9,67.8,69.5,71.42857142857143,75.3
1305,24.03,56.66,19.28,40.78,4.75,15.88,16.81,22.75,12.0,23.94,11.56,11.81,6.59,4.59,19.38,23.0,54.25,17.81,39.69,5.19,14.56,15.41,22.72,11.38,23.62,12.31,13.41,5.53,2.84,19.34,109.78571428571429,104.08333333333333,91.0,90.0,115.66666666666667,115.0,117.73333333333333,110.85714285714286,130.42105263157896,101.44444444444444,122.45454545454545,119.0625,99.6,110.55555555555556,115.27777777777777,90.8,118.2,90.4,147.5,113.07142857142857,108.4
1306,21.0,55.34,13.14,30.86,7.86,24.48,11.34,17.41,12.59,23.03,10.45,13.24,5.28,2.69,20.62,22.0,49.83,17.28,35.52,4.72,14.31,16.31,24.28,8.93,25.41,10.03,12.14,5.72,2.24,17.72,285.57142857142856,260.5833333333333,265.0,243.0,283.55555555555554,259.84615384615387,270.4,267.5,259.4736842105263,271.22222222222223,256.09090909090907,269.8125,263.1,287.3888888888889,273.3888888888889,270.3,256.1,296.1,271.8333333333333,263.7142857142857,250.1
1307,24.78,53.72,17.72,35.16,7.06,18.56,17.09,24.34,10.06,24.19,15.38,12.38,6.5,3.28,20.81,20.62,50.47,13.59,30.97,7.03,19.5,17.5,24.22,9.19,22.44,12.25,14.75,5.03,2.16,21.0,76.57142857142857,77.25,40.0,65.0,76.33333333333333,48.30769230769231,57.46666666666667,92.28571428571429,39.578947368421055,49.0,91.63636363636364,58.875,75.3,79.44444444444444,104.33333333333333,73.1,88.8,58.6,121.16666666666667,98.85714285714286,86.6
1308,27.03,58.09,20.09,40.75,6.94,17.34,15.34,21.88,11.0,23.56,14.28,13.38,7.22,3.81,18.5,26.25,60.66,19.5,40.66,6.75,20.0,15.12,21.5,14.38,23.28,14.41,14.62,5.66,2.97,19.09,137.35714285714286,147.58333333333334,128.0,128.0,121.33333333333333,129.3846153846154,132.66666666666666,143.78571428571428,124.84210526315789,113.33333333333333,149.0909090909091,123.5625,128.1,122.72222222222223,147.05555555555554,131.3,164.6,109.9,178.0,144.07142857142858,145.8
1309,22.24,51.34,18.76,39.34,3.48,12.0,13.62,20.62,9.72,22.1,9.38,14.93,6.07,1.79,17.86,24.21,54.17,18.21,37.03,6.0,17.14,12.62,18.41,10.9,22.93,12.07,14.45,6.21,3.55,18.41,279.42857142857144,272.25,286.0,266.0,278.1111111111111,270.0,250.0,260.0,280.42105263157896,293.1111111111111,253.9090909090909,285.3125,269.3,269.3888888888889,251.94444444444446,265.5,245.1,286.5,257.0,257.2857142857143,265.4
1310,25.53,61.26,18.09,37.32,7.44,23.94,18.06,25.5,15.29,23.94,14.18,13.15,9.97,4.76,18.32,24.53,60.47,18.59,42.24,5.94,18.24,12.68,19.82,15.38,24.0,12.26,16.5,6.74,4.0,20.24,83.92857142857143,63.75,70.0,79.0,71.38888888888889,107.15384615384616,79.2,85.21428571428571,103.21052631578948,73.55555555555556,73.0909090909091,71.625,90.9,77.66666666666667,78.55555555555556,83.4,64.9,88.8,65.66666666666667,80.35714285714286,66.2
1311,21.68,46.79,14.79,27.5,6.89,19.29,12.82,18.82,7.79,19.93,14.43,14.18,8.32,1.25,20.29,20.79,45.54,15.64,30.04,5.14,15.5,14.43,21.04,9.0,20.75,11.0,16.25,5.18,3.0,19.46,204.07142857142858,201.83333333333334,169.0,164.0,213.38888888888889,204.6153846153846,161.33333333333334,223.0,196.47368421052633,173.22222222222223,182.8181818181818,213.0625,204.3,225.11111111111111,227.44444444444446,205.9,182.2,172.2,228.33333333333334,215.28571428571428,192.3
1312,17.68,51.68,13.19,33.58,4.48,18.1,10.0,15.84,10.65,22.52,8.87,18.29,7.26,3.0,20.48,22.26,52.19,15.52,34.29,6.74,17.9,15.94,23.48,10.97,26.13,14.87,14.39,8.55,3.81,16.06,347.0,347.0,347.0,347.0,345.22222222222223,345.53846153846155,342.8,345.57142857142856,343.7368421052632,345.55555555555554,346.09090909090907,340.125,346.3,346.3333333333333,345.6111111111111,347.0,344.5,345.8,346.1666666666667,345.35714285714283,346.2
1313,24.65,57.03,19.48,41.52,5.16,15.52,13.9,21.39,12.23,22.23,10.26,15.65,8.68,3.58,20.26,24.65,55.61,18.42,37.81,6.23,17.81,16.06,24.03,12.77,23.45,12.87,16.29,6.23,2.81,17.74,319.85714285714283,324.3333333333333,309.0,302.0,306.1111111111111,315.7692307692308,315.53333333333336,313.07142857142856,322.94736842105266,316.55555555555554,302.8181818181818,313.375,311.4,310.77777777777777,298.27777777777777,312.0,303.2,324.7,305.1666666666667,307.7142857142857,288.6
1314,31.35,65.97,24.55,47.71,6.81,18.26,19.87,25.94,15.19,27.32,18.19,13.0,8.29,5.29,15.87,27.03,65.1,19.58,43.81,7.45,21.29,11.35,16.35,12.77,22.29,14.32,15.71,7.42,4.61,20.77,3.0714285714285716,6.5,1.0,1.0,1.5,1.9230769230769231,1.4,5.428571428571429,1.0526315789473684,1.0,4.909090909090909,1.8125,2.4,2.0,4.277777777777778,4.9,6.9,2.0,7.0,4.142857142857143,6.0
1315,22.13,50.0,14.67,28.87,7.47,21.13,13.33,20.67,8.07,21.07,12.8,14.27,5.53,2.33,18.27,26.33,54.4,18.33,32.6,8.0,21.8,15.27,21.4,9.67,23.33,16.8,11.47,7.13,3.73,18.4,299.7857142857143,286.0833333333333,279.0,286.0,310.7857142857143,333.6,300.4,286.85714285714283,212.5,320.0,269.22222222222223,334.25,302.9,285.8235294117647,251.05882352941177,275.1,336.5,290.9,289.6,279.7857142857143,268.3
1316,20.79,52.17,16.31,38.62,4.48,13.55,10.03,17.14,9.83,20.83,10.72,15.28,6.41,2.45,19.93,23.14,52.72,16.41,34.76,6.72,17.97,17.1,24.76,12.03,25.28,13.1,13.28,7.69,3.76,17.07,334.35714285714283,330.6666666666667,336.0,330.0,338.8333333333333,329.53846153846155,342.6666666666667,327.35714285714283,335.8421052631579,339.55555555555554,328.90909090909093,333.375,326.1,340.1111111111111,336.0,331.0,329.4,339.8,336.1666666666667,328.85714285714283,325.3
1317,24.87,57.65,18.29,39.1,6.58,18.55,20.61,28.0,12.68,24.52,12.06,12.77,5.13,2.74,21.13,26.32,57.26,21.06,42.19,5.26,15.06,17.06,25.13,10.74,24.23,13.32,12.48,6.42,4.0,22.81,158.57142857142858,145.25,154.0,136.0,166.55555555555554,161.23076923076923,171.53333333333333,150.21428571428572,171.6315789473684,180.22222222222223,160.0909090909091,182.75,159.9,155.16666666666666,137.77777777777777,152.2,134.6,181.5,140.83333333333334,150.5,150.8
1318,21.2,49.0,15.7,32.6,5.5,16.4,14.47,19.53,10.07,20.9,11.37,12.6,7.37,2.6,17.33,20.67,48.77,15.23,32.8,5.43,15.97,13.07,18.83,10.27,20.13,10.07,14.0,6.4,2.9,19.13,108.28571428571429,92.41666666666667,106.0,107.0,120.44444444444444,131.23076923076923,121.46666666666667,105.0,104.05263157894737,103.66666666666667,96.54545454545455,112.0,109.0,104.11111111111111,94.22222222222223,111.0,84.6,157.8,107.83333333333333,102.28571428571429,87.0
1319,24.44,51.2,18.4,34.2,6.04,17.0,9.88,15.84,9.04,20.84,14.48,14.44,6.96,2.32,17.28,24.44,50.6,16.96,32.88,7.48,17.72,12.72,17.68,8.28,21.08,14.76,13.0,7.2,2.88,16.16,264.64285714285717,301.1666666666667,241.0,275.0,216.88888888888889,212.15384615384616,230.86666666666667,282.0,197.89473684210526,210.11111111111111,298.27272727272725,201.3125,257.9,230.0,267.6666666666667,277.1,296.2,193.7,296.8333333333333,287.14285714285717,291.0
1320,22.61,49.64,16.24,31.27,6.36,18.36,16.12,21.42,8.67,24.85,12.21,11.61,4.24,2.42,18.12,22.3,53.21,15.12,32.76,7.18,20.45,11.76,16.58,8.91,21.52,12.09,10.67,4.88,2.18,19.67,101.57142857142857,88.58333333333333,81.0,67.0,119.33333333333333,91.92307692307692,108.73333333333333,100.78571428571429,124.42105263157895,115.77777777777777,87.81818181818181,111.25,82.0,117.88888888888889,104.27777777777777,78.0,90.8,110.8,127.66666666666667,95.85714285714286,76.4
1321,22.5,50.53,14.3,29.27,8.2,21.27,10.4,15.07,8.5,19.87,15.23,11.17,7.33,2.97,17.77,20.8,48.63,14.23,29.57,6.57,19.07,12.1,17.3,11.0,22.23,13.07,14.97,5.87,3.87,16.8,47.714285714285715,64.25,60.0,55.0,58.333333333333336,64.07692307692308,56.13333333333333,39.642857142857146,76.42105263157895,55.77777777777778,60.0,57.3125,49.6,57.388888888888886,57.611111111111114,57.5,67.3,71.6,40.5,43.07142857142857,61.1
1322,24.14,61.68,19.07,43.54,5.07,18.14,15.36,23.32,15.82,24.25,12.71,18.96,8.39,4.93,22.54,27.61,59.75,20.04,39.54,7.57,20.21,18.71,27.75,13.07,26.46,16.64,16.61,9.86,4.39,20.89,308.35714285714283,260.9166666666667,325.0,309.0,307.6111111111111,322.53846153846155,328.26666666666665,278.7857142857143,312.2631578947368,325.1111111111111,271.3636363636364,335.1875,296.0,290.8333333333333,260.1666666666667,288.0,273.6,312.1,248.33333333333334,273.92857142857144,282.8
1323,28.03,64.09,19.12,41.94,8.91,22.16,11.62,16.72,12.53,26.66,17.16,9.59,5.34,2.59,15.03,26.81,62.69,20.38,43.53,6.44,19.16,11.12,16.31,12.09,26.34,14.12,10.47,5.22,4.22,15.81,49.642857142857146,72.25,38.0,45.0,37.77777777777778,34.30769230769231,59.0,47.642857142857146,25.63157894736842,33.0,62.54545454545455,47.625,50.3,34.27777777777778,39.388888888888886,55.7,93.4,38.8,62.666666666666664,45.42857142857143,57.7
1324,26.7,55.82,19.45,36.33,7.24,19.48,13.79,19.82,11.33,22.33,14.73,12.64,5.76,4.7,16.61,25.67,58.06,18.03,37.55,7.64,20.52,12.0,16.18,12.3,21.18,15.03,12.36,5.82,2.48,17.33,148.71428571428572,148.66666666666666,108.0,108.0,123.16666666666667,128.76923076923077,152.06666666666666,151.71428571428572,139.78947368421052,133.55555555555554,151.63636363636363,174.125,153.1,119.44444444444444,117.88888888888889,148.5,150.9,101.8,158.0,154.35714285714286,125.0
1325,22.16,51.06,15.66,33.16,6.5,17.91,14.03,19.97,9.28,21.66,13.62,14.34,6.94,1.84,20.16,22.31,50.62,15.69,31.0,6.62,19.62,13.75,20.5,10.38,22.75,12.78,15.09,7.41,3.19,18.59,151.14285714285714,149.75,164.0,181.0,128.77777777777777,155.69230769230768,159.66666666666666,155.0,124.05263157894737,132.88888888888889,151.63636363636363,144.0625,151.0,129.05555555555554,132.33333333333334,153.0,153.5,138.1,142.0,151.21428571428572,150.7
1326,23.56,48.69,17.03,31.47,6.53,17.22,13.03,18.62,8.03,22.81,13.28,13.09,5.91,5.25,14.97,22.34,54.59,14.5,32.28,7.84,22.31,9.09,13.12,11.53,20.22,13.59,13.16,5.69,2.03,16.97,22.5,21.416666666666668,39.0,29.0,31.333333333333332,33.0,45.4,13.142857142857142,43.578947368421055,42.44444444444444,26.181818181818183,48.0,23.5,24.27777777777778,18.0,22.6,32.6,47.7,15.0,14.214285714285714,21.1
1328,27.25,55.78,20.34,36.47,6.91,19.31,17.78,26.16,12.12,27.06,14.34,13.72,6.94,4.47,17.41,24.09,60.56,16.81,39.19,7.28,21.38,12.34,18.12,12.53,21.0,11.84,12.62,6.31,2.06,21.66,6.785714285714286,3.6666666666666665,12.0,14.0,14.777777777777779,10.923076923076923,5.866666666666666,5.285714285714286,21.157894736842106,11.777777777777779,5.2727272727272725,11.8125,6.3,9.88888888888889,9.722222222222221,5.1,4.9,8.4,4.666666666666667,6.5,4.8
1329,27.03,59.15,17.7,34.85,9.33,24.3,17.73,23.85,10.09,25.39,12.58,12.42,7.67,2.45,21.33,25.55,57.73,19.06,38.82,6.48,18.91,16.64,23.85,11.12,25.48,12.39,15.27,5.52,2.91,19.55,36.357142857142854,34.75,28.0,35.0,38.333333333333336,41.61538461538461,59.733333333333334,42.142857142857146,44.31578947368421,30.555555555555557,45.72727272727273,31.8125,38.1,43.0,45.05555555555556,38.5,30.8,29.8,47.0,43.92857142857143,38.5
1330,24.77,55.61,19.94,40.97,4.84,14.65,11.71,18.35,13.87,23.26,15.48,12.61,7.16,3.52,15.23,22.29,53.03,16.03,34.13,6.26,18.9,9.94,14.65,10.16,20.77,12.58,13.19,6.81,3.42,17.26,133.64285714285714,120.83333333333333,110.0,102.0,145.72222222222223,121.92307692307692,117.06666666666666,140.92857142857142,116.0,126.55555555555556,124.63636363636364,156.75,132.0,126.22222222222223,127.38888888888889,133.4,136.8,127.8,154.33333333333334,143.0,122.9
1331,24.83,56.3,19.6,39.3,5.23,17.0,15.5,23.1,12.53,23.67,12.63,14.23,7.03,3.1,19.2,23.93,55.87,18.97,41.63,4.97,14.23,13.83,19.57,10.67,22.8,11.33,14.23,6.67,3.27,19.57,164.28571428571428,197.16666666666666,103.0,160.0,119.66666666666667,115.38461538461539,124.53333333333333,205.14285714285714,135.47368421052633,95.11111111111111,194.0909090909091,109.625,149.3,132.0,175.27777777777777,155.0,198.7,89.5,246.66666666666666,210.14285714285714,158.3
