TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,IMS,SEL
1429,26.64,51.36,20.73,36.73,5.91,14.64,15.09,19.12,9.09,23.42,17.94,13.85,5.0,2.64,17.03,24.97,56.91,17.94,37.67,7.03,19.24,11.7,16.64,11.21,17.52,13.55,11.48,6.97,3.06,17.58,92.66666666666667,118.25
1430,24.74,54.93,17.0,34.3,7.74,20.63,12.96,17.41,10.41,21.85,12.78,14.0,6.37,2.78,18.22,24.19,55.15,16.63,33.85,7.56,21.3,13.41,18.74,11.33,21.52,13.22,13.89,6.67,2.67,17.11,240.16666666666666,237.0
1431,26.06,59.72,19.5,39.78,6.56,19.94,18.12,27.5,11.84,24.97,13.44,13.41,7.72,2.78,23.38,23.78,55.22,16.72,35.34,7.06,19.88,18.31,26.94,11.06,26.69,13.75,17.41,4.75,2.81,22.56,104.66666666666667,89.25
1433,23.13,53.06,16.74,36.0,6.39,17.06,14.45,21.39,11.74,24.45,12.58,13.32,8.03,5.32,18.32,20.03,53.0,15.81,37.13,4.23,15.87,13.81,19.84,12.1,22.03,10.58,15.13,6.06,3.29,18.1,50.5,67.5
1434,23.94,53.75,14.75,29.97,9.19,23.78,12.81,18.91,8.94,24.19,13.62,13.16,4.56,2.41,18.44,23.62,54.41,17.16,35.81,6.47,18.59,14.31,20.75,9.94,23.94,11.72,12.59,6.12,3.38,19.22,111.25,72.0
1435,27.36,58.61,18.3,36.18,9.06,22.42,16.79,22.82,10.45,24.88,18.0,14.48,6.0,3.58,18.21,26.91,61.79,19.76,41.18,7.15,20.61,13.39,19.48,12.67,23.52,13.12,15.0,6.82,3.58,20.18,26.916666666666668,12.5
1436,26.03,56.77,20.32,40.71,5.71,16.06,14.52,21.19,11.61,24.97,14.61,15.03,6.0,4.84,20.0,23.55,56.26,17.45,39.45,6.1,16.81,16.9,23.35,11.32,23.16,11.74,14.61,7.77,3.97,20.42,214.16666666666666,238.5
1437,24.84,57.94,17.78,37.31,7.06,20.62,16.09,22.25,13.47,22.62,13.69,14.22,8.09,2.91,20.78,22.66,51.72,14.91,30.78,7.75,20.94,16.25,23.75,10.34,23.06,13.19,16.53,6.47,4.66,20.06,63.75,43.75
1438,26.43,61.3,18.17,38.73,8.27,22.57,15.67,21.87,13.57,26.0,13.43,14.13,5.97,2.2,19.73,26.57,59.4,18.17,36.5,8.4,22.9,12.93,19.73,10.3,23.87,15.2,13.87,5.7,3.63,19.17,113.16666666666667,65.5
1439,24.47,56.47,19.28,40.62,5.19,15.84,15.09,22.09,12.41,25.31,13.09,15.03,7.22,4.94,19.25,22.5,55.56,15.97,36.78,6.53,18.78,13.25,19.06,10.03,23.0,11.97,15.12,6.53,4.47,19.94,72.83333333333333,94.5
1440,29.92,70.0,18.64,34.68,11.28,35.32,13.8,19.8,13.64,22.44,16.16,15.16,11.36,2.44,17.84,33.0,64.68,24.2,41.12,8.8,23.56,12.28,20.0,13.44,29.68,20.36,19.56,7.6,3.28,18.28,248.08333333333334,258.5
1441,22.97,57.9,15.23,35.7,7.73,22.2,9.4,14.0,13.6,21.03,11.63,14.53,7.1,2.5,20.83,22.73,51.27,15.33,29.73,7.4,21.53,15.93,21.97,10.8,23.73,13.27,14.37,6.47,3.47,14.93,281.4166666666667,285.0
1442,22.57,54.04,17.39,39.32,5.18,14.71,15.93,22.93,11.18,22.21,11.29,14.07,6.07,2.29,22.32,24.25,53.18,18.32,36.71,5.93,16.46,18.29,26.32,10.93,23.89,14.89,13.64,6.18,3.5,20.25,235.08333333333334,265.75
1443,27.32,57.68,20.1,38.97,7.23,18.71,14.74,20.87,12.32,22.61,12.58,13.97,7.65,3.65,21.1,21.39,51.23,16.13,35.03,5.26,16.19,17.1,24.45,11.03,20.97,11.16,17.48,6.16,2.58,19.52,62.666666666666664,83.0
1444,22.12,51.56,15.12,32.16,7.0,19.41,18.47,24.53,11.66,23.97,10.91,14.56,5.06,2.28,21.34,21.56,52.88,15.25,33.69,6.31,19.19,15.56,21.94,9.97,20.62,11.75,12.84,6.59,3.34,21.22,139.08333333333334,147.5
1445,22.18,56.68,16.89,38.46,5.29,18.21,12.25,19.54,12.54,22.04,10.54,16.18,8.04,2.93,18.04,24.36,56.07,18.57,36.86,5.79,19.21,13.79,20.11,13.21,25.14,12.79,16.39,6.93,4.25,18.39,284.25,280.25
1447,26.42,59.55,20.68,41.23,5.74,18.32,12.94,21.58,13.9,26.9,14.26,15.71,6.52,3.74,18.65,24.58,60.0,17.26,37.55,7.32,22.45,14.42,20.52,11.74,24.03,14.55,14.35,7.26,2.65,19.58,145.83333333333334,159.25
1448,26.13,60.37,19.83,40.43,6.3,19.93,13.63,20.53,13.07,23.73,11.9,14.37,8.07,5.17,19.03,24.17,56.37,16.97,35.97,7.2,20.4,13.83,20.53,12.2,25.2,12.8,17.63,6.97,3.0,18.87,83.25,72.5
1449,27.59,60.97,21.75,44.47,5.84,16.5,12.25,20.75,15.22,23.0,13.88,13.94,6.31,2.16,20.62,24.47,54.34,17.88,36.94,6.59,17.41,15.28,21.91,9.72,22.22,13.19,14.97,6.28,3.91,19.12,88.91666666666667,70.75
1450,23.25,48.62,16.88,31.91,6.38,16.72,14.19,19.34,7.78,21.44,13.69,10.34,6.25,2.88,15.31,20.72,49.09,15.34,33.12,5.38,15.97,10.25,14.16,9.22,19.91,10.38,13.38,4.34,2.47,17.59,11.25,10.75
1451,21.64,48.04,15.29,30.86,6.36,17.18,16.07,21.57,8.46,23.71,11.82,15.79,5.39,3.5,19.64,22.04,51.14,14.75,31.54,7.29,19.61,13.46,19.57,9.04,20.71,13.71,13.57,6.29,2.46,19.36,197.91666666666666,213.25
1452,26.39,58.15,19.12,37.82,7.27,20.33,14.64,21.55,11.97,23.76,15.45,10.94,7.18,5.12,19.15,22.03,52.45,16.06,35.61,5.97,16.85,13.24,20.42,10.88,23.18,11.42,15.61,5.58,2.52,19.7,30.166666666666668,26.5
1453,24.73,53.77,19.27,38.87,5.47,14.9,14.1,19.1,9.97,22.87,11.77,13.5,5.77,3.17,19.23,24.37,55.87,17.0,35.1,7.37,20.77,13.9,20.43,11.97,21.7,12.77,13.03,6.13,4.07,19.63,145.08333333333334,114.25
1454,22.93,58.52,16.41,37.34,6.52,21.17,14.14,20.83,12.52,23.48,12.1,12.59,5.52,2.93,19.24,24.9,54.79,19.38,38.93,5.52,15.86,13.97,20.0,9.34,26.45,12.41,13.28,5.76,3.69,19.1,151.91666666666666,145.25
1455,21.81,52.26,16.0,33.39,5.81,18.87,13.13,19.45,12.77,23.58,12.48,14.23,5.06,2.9,18.61,21.81,50.68,14.1,30.9,7.71,19.77,13.03,18.16,8.71,21.48,12.52,11.9,5.9,3.16,18.32,159.58333333333334,130.75
1456,21.31,51.62,13.38,28.38,7.94,23.25,11.06,15.97,9.72,21.44,13.28,13.19,5.91,1.94,16.53,21.88,51.75,14.94,31.03,6.94,20.72,12.47,18.25,11.66,23.0,12.12,13.88,7.28,3.12,16.5,193.41666666666666,228.75
1457,23.58,53.55,17.23,36.55,6.35,17.0,11.61,19.42,11.52,23.48,12.9,12.84,8.29,3.42,17.26,20.06,50.81,13.32,29.06,6.74,21.74,11.97,17.19,9.61,22.55,12.0,15.06,6.23,2.58,17.9,80.5,101.75
1458,23.48,52.15,17.67,35.94,5.82,16.21,14.55,20.52,11.61,24.3,12.79,12.09,6.3,3.33,14.33,19.73,51.97,14.42,34.94,5.3,17.03,9.0,13.21,9.67,20.48,10.03,13.85,6.18,3.06,19.94,7.916666666666667,14.0
1459,22.25,52.54,15.11,33.5,7.14,19.04,13.29,20.18,10.96,22.21,12.11,12.32,5.29,2.25,18.18,25.54,54.68,18.75,35.86,6.79,18.82,11.43,17.61,10.46,23.39,12.21,10.96,5.21,3.82,17.71,172.66666666666666,179.25
1460,22.13,49.16,15.39,31.77,6.74,17.39,11.71,17.32,9.0,23.26,11.87,12.55,5.03,1.74,16.13,21.32,51.94,13.87,30.68,7.45,21.26,10.26,15.35,10.19,20.97,11.81,12.19,5.52,2.61,16.9,68.33333333333333,70.25
1461,22.75,51.82,17.14,34.07,5.61,17.75,17.04,23.36,9.68,26.04,13.18,17.11,5.18,4.61,18.68,25.18,59.39,17.89,38.11,7.29,21.29,15.18,21.32,11.54,22.96,13.96,11.89,7.64,3.82,20.25,209.25,194.25
1462,25.45,53.3,17.7,33.48,7.76,19.82,16.67,22.21,11.27,24.79,15.55,13.27,5.58,3.45,17.33,21.97,54.33,15.09,33.82,6.88,20.52,11.52,17.12,10.36,19.58,13.27,13.09,6.67,3.67,20.0,13.333333333333334,18.5
1463,23.81,53.37,17.26,34.15,6.56,19.22,13.44,19.22,9.96,21.81,13.37,14.96,8.15,3.48,19.78,24.33,52.56,17.85,35.3,6.48,17.26,15.15,21.04,9.63,22.74,14.3,14.7,6.7,2.7,18.74,217.91666666666666,204.25
1464,23.0,53.71,17.43,36.93,5.57,16.79,11.71,18.75,8.89,22.64,12.54,14.61,6.57,2.89,18.68,25.61,54.89,19.14,36.86,6.46,18.04,13.11,19.0,9.93,25.89,14.57,13.96,7.07,2.79,17.82,242.91666666666666,213.5
