TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,7OT,ARG,ATP,BAR,BBT,BIH,BNZ,BWE,CBR,COL,DAV,DCI,DII,DOK,DOL,DUN,EBP,EMK,FAS,HAS,INC,JJK,JNG,KCX,KLK,KPK,KRA,LAW,LMC,LOG,MAS,MB,MMG,MOR,NET,NOL,OMN,PGH,PIR,POM,REW,RME,RMS,RPI,RT,RTH,RTP,RWP,SAG,SEL,SFX,SMS,SPR,SRS,STH,STY,TPR,TRK,TRP,WIL,WLK,WMV,WOB,WOL
1416,25.0,58.25,16.12,33.56,8.88,24.69,13.34,17.34,10.06,21.53,14.19,12.25,7.44,3.78,16.66,23.03,54.62,16.41,33.47,6.62,21.16,13.28,18.25,8.44,20.84,12.28,14.03,6.66,2.94,16.56,52.44444444444444,70.93333333333334,58.88235294117647,58.625,68.6875,72.625,60.27777777777778,61.388888888888886,62.333333333333336,64.73333333333333,50.44444444444444,74.46666666666667,73.11111111111111,78.0,84.77777777777777,73.83333333333333,58.333333333333336,84.16666666666667,58.93333333333333,57.05555555555556,62.44444444444444,66.6923076923077,78.22222222222223,59.0,49.5,72.16666666666667,79.57142857142857,56.0,68.66666666666667,66.78571428571429,75.16666666666667,75.46666666666667,44.1,56.27777777777778,63.733333333333334,86.93333333333334,60.4,66.05555555555556,64.0,60.27777777777778,89.5,66.07692307692308,70.52941176470588,108.0,45.0625,62.785714285714285,87.93333333333334,70.66666666666667,63.833333333333336,62.77777777777778,69.66666666666667,64.92857142857143,76.05555555555556,51.785714285714285,54.333333333333336,74.42857142857143,55.2,60.333333333333336,70.22222222222223,73.33333333333333,61.333333333333336,64.14285714285714,79.71428571428571,86.42857142857143
1417,27.91,60.94,21.76,43.24,6.15,17.71,11.94,16.53,10.24,22.32,14.09,9.47,8.41,3.85,15.68,21.74,53.47,15.21,32.47,6.53,21.0,10.29,14.76,7.35,21.82,11.15,15.0,4.62,2.71,16.53,12.777777777777779,7.8,6.411764705882353,5.0625,7.0,16.625,4.333333333333333,7.333333333333333,6.583333333333333,13.866666666666667,5.222222222222222,6.8,9.055555555555555,5.833333333333333,16.88888888888889,6.055555555555555,5.222222222222222,7.277777777777778,13.2,4.444444444444445,4.722222222222222,10.461538461538462,17.22222222222222,4.0,5.3125,8.166666666666666,8.857142857142858,2.0,1.3333333333333333,4.142857142857143,11.722222222222221,12.6,3.7,3.4444444444444446,6.2,5.466666666666667,2.8,14.555555555555555,3.8333333333333335,5.111111111111111,7.25,11.538461538461538,16.235294117647058,7.0,4.3125,9.857142857142858,8.8,3.5,5.666666666666667,6.777777777777778,5.111111111111111,4.428571428571429,8.777777777777779,3.857142857142857,4.555555555555555,4.428571428571429,6.6,3.888888888888889,6.0,14.5,4.866666666666666,4.0,8.428571428571429,15.857142857142858
1418,27.17,57.5,20.5,39.27,6.67,18.23,14.57,21.67,9.73,23.3,13.8,11.73,7.37,2.9,17.23,25.5,56.43,19.43,39.53,6.07,16.9,13.47,19.1,7.73,20.6,10.83,11.63,6.53,3.23,18.5,78.11111111111111,82.06666666666666,126.82352941176471,119.5625,85.625,75.0625,147.16666666666666,113.88888888888889,108.08333333333333,72.86666666666666,125.0,114.46666666666667,122.55555555555556,117.77777777777777,68.66666666666667,100.77777777777777,111.11111111111111,126.83333333333333,96.33333333333333,125.61111111111111,120.11111111111111,73.38461538461539,72.22222222222223,102.4,116.9375,113.33333333333333,81.28571428571429,107.0,138.33333333333334,106.28571428571429,101.61111111111111,79.33333333333333,106.9,117.0,97.6,81.06666666666666,103.8,89.94444444444444,115.58333333333333,116.55555555555556,62.75,87.6923076923077,94.76470588235294,38.0,123.1875,105.28571428571429,84.8,86.66666666666667,108.88888888888889,84.0,103.05555555555556,95.5,98.22222222222223,134.21428571428572,93.33333333333333,86.85714285714286,106.66666666666667,115.11111111111111,129.22222222222223,112.0,110.8,94.42857142857143,69.0,63.357142857142854
1419,22.03,56.79,14.72,35.41,7.31,21.38,12.07,17.03,8.41,22.1,11.28,11.79,6.28,3.62,15.62,25.72,57.41,17.76,35.28,7.97,22.14,12.1,16.41,8.45,25.1,13.86,11.38,6.31,3.76,16.14,281.0,274.06666666666666,316.7647058823529,314.3125,295.1875,296.0625,289.1111111111111,297.22222222222223,304.0833333333333,294.2,324.22222222222223,284.6666666666667,295.1666666666667,304.1111111111111,289.72222222222223,309.05555555555554,256.6666666666667,299.5,289.73333333333335,287.44444444444446,294.3333333333333,288.2307692307692,289.0,282.0,307.5625,284.3888888888889,260.85714285714283,297.0,285.3333333333333,290.0,293.44444444444446,296.53333333333336,289.4,257.8333333333333,304.73333333333335,286.4,287.6,283.0,284.0833333333333,287.77777777777777,267.0,319.0,294.70588235294116,272.0,297.6875,282.57142857142856,295.8666666666667,273.6666666666667,301.1666666666667,272.0,256.94444444444446,297.57142857142856,289.44444444444446,301.57142857142856,268.1111111111111,268.0,310.0,280.94444444444446,289.94444444444446,279.1666666666667,296.06666666666666,272.2857142857143,260.42857142857144,285.35714285714283
1420,26.81,60.03,18.77,36.26,8.03,23.77,12.1,16.19,7.87,23.16,14.19,9.58,5.58,2.52,14.55,26.77,58.71,18.16,35.87,8.61,22.84,10.84,15.03,7.94,24.03,13.71,10.9,5.26,2.77,15.84,210.22222222222223,218.26666666666668,196.0,229.25,206.75,208.3125,232.11111111111111,224.0,214.08333333333334,193.06666666666666,223.77777777777777,216.46666666666667,239.22222222222223,243.22222222222223,202.61111111111111,208.16666666666666,221.44444444444446,229.61111111111111,207.66666666666666,201.83333333333334,241.44444444444446,181.84615384615384,192.0,243.8,232.4375,211.27777777777777,221.57142857142858,234.0,238.0,204.14285714285714,236.72222222222223,208.86666666666667,237.4,218.16666666666666,219.93333333333334,183.86666666666667,276.0,224.11111111111111,229.58333333333334,242.88888888888889,235.5,199.76923076923077,224.35294117647058,236.0,240.0,221.64285714285714,202.6,216.0,227.0,218.88888888888889,237.61111111111111,215.42857142857142,238.94444444444446,228.5,227.22222222222223,244.28571428571428,238.8,229.66666666666666,242.22222222222223,230.0,204.4,223.71428571428572,217.57142857142858,188.5
1421,24.97,53.44,17.25,33.56,7.72,19.88,15.31,22.09,6.84,24.41,12.5,13.09,6.12,4.03,15.62,25.72,60.12,19.47,39.66,6.25,20.47,11.56,16.09,8.59,22.47,11.62,12.12,6.84,3.75,20.25,184.88888888888889,126.4,184.05882352941177,183.3125,151.25,145.5625,207.44444444444446,192.16666666666666,176.91666666666666,145.2,204.77777777777777,195.26666666666668,195.0,193.88888888888889,126.83333333333333,160.44444444444446,163.27777777777777,195.11111111111111,150.33333333333334,193.44444444444446,190.55555555555554,129.23076923076923,123.61111111111111,168.4,195.5625,151.11111111111111,130.14285714285714,165.0,181.33333333333334,146.57142857142858,179.38888888888889,143.53333333333333,181.4,164.66666666666666,172.66666666666666,152.26666666666668,150.8,163.0,179.25,184.66666666666666,105.5,150.3846153846154,174.7058823529412,79.0,192.1875,176.35714285714286,118.2,132.16666666666666,197.55555555555554,149.77777777777777,139.27777777777777,163.5,170.77777777777777,215.42857142857142,173.88888888888889,149.57142857142858,170.46666666666667,208.11111111111111,175.33333333333334,182.22222222222223,164.8,146.85714285714286,117.28571428571429,124.0
1422,24.53,56.1,16.83,34.17,7.7,21.93,13.0,18.2,8.23,24.3,13.7,11.47,7.03,2.43,17.1,22.9,55.77,15.37,32.8,7.53,22.97,11.87,17.53,7.93,22.37,10.87,12.4,5.8,2.4,17.53,93.22222222222223,144.06666666666666,163.8235294117647,168.4375,155.9375,170.6875,163.88888888888889,155.77777777777777,168.0,170.13333333333333,166.22222222222223,159.33333333333334,171.33333333333334,136.5,175.38888888888889,186.11111111111111,150.72222222222223,124.61111111111111,167.53333333333333,149.55555555555554,151.88888888888889,155.23076923076923,177.11111111111111,124.6,176.0625,159.61111111111111,144.0,120.0,129.33333333333334,131.92857142857142,164.22222222222223,165.46666666666667,128.2,157.88888888888889,146.13333333333333,156.66666666666666,115.2,163.72222222222223,123.33333333333333,131.16666666666666,141.75,186.53846153846155,180.58823529411765,126.0,151.5,166.5,179.13333333333333,120.66666666666667,143.66666666666666,160.22222222222223,116.61111111111111,145.78571428571428,164.72222222222223,160.78571428571428,146.33333333333334,136.57142857142858,138.93333333333334,124.66666666666667,136.44444444444446,186.55555555555554,152.0,137.28571428571428,141.71428571428572,161.57142857142858
1423,22.78,52.72,16.81,34.78,5.97,17.94,15.5,20.94,8.0,21.38,10.0,11.62,6.69,2.5,18.75,22.78,52.16,17.0,33.19,5.78,18.97,13.81,19.62,7.56,21.94,9.06,12.97,5.91,2.88,20.06,150.44444444444446,90.8,190.05882352941177,151.4375,110.6875,79.875,149.44444444444446,136.66666666666666,109.75,81.4,122.22222222222223,112.33333333333333,125.11111111111111,154.27777777777777,96.94444444444444,91.11111111111111,145.0,162.5,99.8,164.5,143.33333333333334,73.38461538461539,107.66666666666667,171.4,128.5625,97.72222222222223,97.14285714285714,167.0,204.0,114.0,117.22222222222223,74.33333333333333,163.9,113.94444444444444,114.06666666666666,68.66666666666667,190.8,89.44444444444444,143.41666666666666,150.5,83.25,75.53846153846153,95.3529411764706,89.0,162.625,96.14285714285714,105.06666666666666,125.0,154.16666666666666,103.11111111111111,138.38888888888889,119.78571428571429,136.55555555555554,154.57142857142858,131.55555555555554,144.14285714285714,148.53333333333333,158.44444444444446,145.33333333333334,80.44444444444444,113.73333333333333,133.71428571428572,100.42857142857143,55.57142857142857
1424,24.74,58.42,16.77,35.03,7.97,23.39,15.13,20.74,8.9,21.55,12.23,11.84,8.94,3.65,17.26,24.52,55.32,15.61,30.68,8.9,24.65,12.61,17.16,8.84,24.52,14.16,16.39,6.03,3.03,19.19,49.333333333333336,56.8,81.29411764705883,66.6875,57.625,54.75,77.5,73.61111111111111,56.333333333333336,49.13333333333333,65.44444444444444,88.4,67.38888888888889,88.72222222222223,63.888888888888886,69.38888888888889,75.05555555555556,80.66666666666667,66.2,71.38888888888889,81.05555555555556,61.30769230769231,64.83333333333333,83.2,62.3125,67.16666666666667,75.85714285714286,89.0,87.66666666666667,76.57142857142857,69.44444444444444,67.26666666666667,79.5,76.44444444444444,71.0,87.26666666666667,94.2,52.333333333333336,83.58333333333333,85.05555555555556,83.0,41.92307692307692,56.588235294117645,95.0,66.625,78.64285714285714,68.26666666666667,78.0,90.44444444444444,65.33333333333333,82.44444444444444,75.71428571428571,66.77777777777777,70.14285714285714,83.33333333333333,80.57142857142857,72.06666666666666,72.66666666666667,83.5,61.44444444444444,67.6,76.71428571428571,75.42857142857143,92.64285714285714
1425,26.0,56.91,19.53,38.16,6.47,18.75,14.31,19.25,8.03,24.31,13.44,11.78,7.03,5.16,17.19,23.44,60.09,15.94,37.62,7.5,22.47,12.88,17.91,10.41,21.78,13.22,11.78,6.78,2.97,17.69,63.44444444444444,60.733333333333334,60.35294117647059,68.9375,74.25,55.375,41.166666666666664,46.611111111111114,68.5,48.8,80.33333333333333,40.53333333333333,49.611111111111114,55.22222222222222,62.05555555555556,64.83333333333333,73.83333333333333,46.166666666666664,60.53333333333333,57.166666666666664,60.666666666666664,43.92307692307692,70.66666666666667,41.4,58.9375,55.111111111111114,43.142857142857146,41.0,25.666666666666668,76.28571428571429,44.94444444444444,45.86666666666667,51.5,64.72222222222223,74.0,35.8,36.8,51.166666666666664,50.0,54.72222222222222,34.5,52.61538461538461,62.705882352941174,52.0,78.9375,53.857142857142854,53.2,40.666666666666664,49.0,41.55555555555556,50.611111111111114,51.285714285714285,61.888888888888886,55.285714285714285,41.333333333333336,36.285714285714285,60.53333333333333,53.94444444444444,57.611111111111114,43.611111111111114,60.2,39.142857142857146,38.42857142857143,55.214285714285715
1426,22.76,56.41,16.52,36.83,6.24,19.59,11.1,16.76,10.55,21.24,12.66,13.0,5.93,2.72,19.69,23.79,53.03,16.34,32.97,7.45,20.07,14.93,20.97,8.55,23.24,13.07,12.93,6.0,3.24,17.9,307.6666666666667,251.0,319.11764705882354,274.5,279.1875,278.8125,242.61111111111111,254.11111111111111,263.5833333333333,279.26666666666665,242.11111111111111,255.13333333333333,258.1111111111111,265.6111111111111,265.6111111111111,278.1666666666667,261.05555555555554,297.94444444444446,261.73333333333335,293.8888888888889,256.1666666666667,283.61538461538464,282.1666666666667,233.8,258.1875,262.77777777777777,247.57142857142858,248.0,234.0,273.14285714285717,234.44444444444446,263.6666666666667,261.8,217.88888888888889,276.6666666666667,275.2,239.0,263.6666666666667,257.3333333333333,269.3333333333333,261.5,274.7692307692308,250.94117647058823,245.0,243.6875,251.14285714285714,288.93333333333334,259.1666666666667,251.44444444444446,253.22222222222223,207.33333333333334,266.07142857142856,257.3333333333333,238.28571428571428,245.22222222222223,236.0,231.93333333333334,264.77777777777777,257.3333333333333,259.1666666666667,264.3333333333333,250.71428571428572,250.85714285714286,279.57142857142856
1427,23.1,56.5,15.7,34.7,7.4,21.8,15.63,21.13,8.5,22.97,10.27,13.03,4.17,2.17,17.4,28.13,61.5,19.87,38.27,8.27,23.23,13.6,18.83,9.63,24.43,14.43,10.37,6.8,4.77,18.8,238.55555555555554,320.53333333333336,349.29411764705884,301.25,313.4375,279.9375,310.22222222222223,277.3333333333333,298.5833333333333,266.4,304.3333333333333,281.8666666666667,293.77777777777777,314.6111111111111,293.94444444444446,300.0,339.6111111111111,310.8888888888889,288.46666666666664,307.27777777777777,303.44444444444446,278.7692307692308,271.0,299.2,286.25,314.8888888888889,278.42857142857144,292.0,293.3333333333333,342.64285714285717,280.44444444444446,291.4,304.6,297.3888888888889,306.73333333333335,292.93333333333334,288.0,269.5,317.25,312.44444444444446,291.5,266.53846153846155,257.7647058823529,278.0,281.1875,265.57142857142856,278.53333333333336,305.8333333333333,293.8333333333333,253.44444444444446,316.8888888888889,300.07142857142856,295.6111111111111,290.64285714285717,267.77777777777777,271.7142857142857,315.6,295.77777777777777,321.1111111111111,250.61111111111111,320.6,284.7142857142857,276.85714285714283,289.07142857142856
1428,24.72,57.91,17.47,36.12,7.25,21.78,11.97,16.91,9.22,26.62,14.28,11.66,5.03,3.84,15.22,23.88,60.06,17.5,38.94,6.38,21.12,9.72,14.69,8.59,22.41,12.78,9.53,6.19,3.81,16.09,110.0,60.86666666666667,67.47058823529412,36.625,85.3125,70.5,56.333333333333336,62.0,51.083333333333336,79.73333333333333,52.0,77.8,69.27777777777777,54.611111111111114,66.66666666666667,66.88888888888889,58.888888888888886,66.83333333333333,59.93333333333333,55.0,55.55555555555556,84.3076923076923,60.0,51.2,46.6875,76.16666666666667,85.42857142857143,52.0,57.666666666666664,56.357142857142854,69.0,66.73333333333333,46.9,38.833333333333336,48.93333333333333,100.66666666666667,71.8,81.38888888888889,54.083333333333336,54.55555555555556,94.75,94.15384615384616,62.94117647058823,159.0,49.0,64.35714285714286,100.13333333333334,68.83333333333333,57.27777777777778,73.55555555555556,59.333333333333336,67.21428571428571,56.44444444444444,39.714285714285715,66.66666666666667,67.28571428571429,50.266666666666666,53.833333333333336,53.44444444444444,97.83333333333333,54.46666666666667,66.57142857142857,90.14285714285714,84.28571428571429
1429,26.67,56.09,17.58,32.48,9.09,23.61,15.3,19.94,7.39,26.0,16.61,11.73,4.94,3.39,17.06,24.82,59.12,17.97,39.15,6.85,19.97,13.27,17.88,7.48,21.52,11.64,10.48,5.58,2.45,18.85,19.11111111111111,28.2,46.470588235294116,32.0,21.25,22.5,45.55555555555556,27.11111111111111,23.416666666666668,15.533333333333333,29.333333333333332,52.86666666666667,37.111111111111114,40.94444444444444,31.333333333333332,39.666666666666664,62.833333333333336,53.111111111111114,28.533333333333335,39.44444444444444,40.0,25.923076923076923,37.888888888888886,28.0,26.4375,38.388888888888886,29.857142857142858,30.0,35.666666666666664,28.357142857142858,34.888888888888886,31.733333333333334,40.2,49.388888888888886,25.4,44.93333333333333,37.0,21.72222222222222,38.666666666666664,40.72222222222222,30.0,48.84615384615385,31.764705882352942,13.0,32.625,36.285714285714285,25.533333333333335,20.666666666666668,56.833333333333336,25.22222222222222,50.833333333333336,27.5,33.27777777777778,31.5,24.333333333333332,26.428571428571427,32.46666666666667,35.166666666666664,38.94444444444444,42.77777777777778,26.066666666666666,24.428571428571427,25.285714285714285,32.142857142857146
1430,26.7,57.97,20.27,38.5,6.43,19.47,15.77,21.33,8.83,28.0,15.33,13.6,6.23,6.63,18.37,24.7,63.53,18.07,42.53,6.63,21.0,13.03,18.93,10.5,23.2,11.1,11.63,6.67,2.93,19.47,95.44444444444444,80.6,135.7058823529412,100.0,89.3125,93.125,104.88888888888889,106.94444444444444,106.16666666666667,92.4,114.88888888888889,117.2,110.22222222222223,122.38888888888889,99.94444444444444,117.5,129.22222222222223,118.61111111111111,102.06666666666666,101.22222222222223,117.55555555555556,81.38461538461539,109.11111111111111,83.0,106.5625,101.0,71.42857142857143,86.0,91.0,83.64285714285714,111.27777777777777,85.0,83.2,133.5,90.53333333333333,93.86666666666666,89.8,100.94444444444444,93.08333333333333,103.38888888888889,54.75,116.38461538461539,108.76470588235294,60.0,135.8125,89.28571428571429,97.66666666666667,74.83333333333333,131.22222222222223,74.44444444444444,102.0,97.57142857142857,100.44444444444444,102.21428571428571,82.77777777777777,69.42857142857143,94.13333333333334,91.88888888888889,115.66666666666667,104.05555555555556,98.26666666666667,80.14285714285714,62.857142857142854,63.92857142857143
1431,24.33,55.0,19.53,38.53,4.8,16.47,13.4,21.33,10.0,21.4,11.43,15.1,8.23,2.57,18.43,24.13,53.8,17.47,33.7,6.67,20.1,14.5,20.07,8.37,21.73,10.47,15.43,7.7,3.53,19.43,181.88888888888889,189.4,180.47058823529412,189.75,186.25,158.8125,163.05555555555554,161.44444444444446,148.25,162.6,185.88888888888889,154.4,178.5,182.5,164.88888888888889,162.33333333333334,222.61111111111111,194.11111111111111,164.2,191.44444444444446,179.88888888888889,177.53846153846155,178.55555555555554,180.0,158.5,185.83333333333334,178.0,195.0,193.33333333333334,210.0,153.05555555555554,166.86666666666667,187.6,177.61111111111111,186.33333333333334,164.73333333333332,154.4,142.66666666666666,194.41666666666666,190.16666666666666,191.25,160.15384615384616,139.76470588235293,204.0,175.25,155.5,185.8,191.0,169.72222222222223,165.0,174.33333333333334,182.85714285714286,194.94444444444446,177.28571428571428,165.11111111111111,169.85714285714286,192.4,166.33333333333334,198.11111111111111,135.66666666666666,186.4,177.28571428571428,173.71428571428572,172.0
1433,24.88,53.47,18.79,35.94,6.09,17.53,15.59,22.35,8.0,22.59,13.21,12.85,8.94,4.56,16.32,22.62,54.53,16.62,35.94,6.0,18.59,11.68,16.62,8.29,21.91,11.53,15.32,6.5,3.47,19.71,56.22222222222222,82.46666666666667,57.529411764705884,98.0,84.75,78.4375,80.77777777777777,73.27777777777777,108.91666666666667,64.06666666666666,84.66666666666667,67.66666666666667,78.44444444444444,75.05555555555556,81.83333333333333,69.44444444444444,79.77777777777777,67.22222222222223,77.33333333333333,87.94444444444444,84.55555555555556,58.92307692307692,91.77777777777777,80.2,90.5,69.16666666666667,58.285714285714285,50.0,62.0,103.78571428571429,75.66666666666667,79.2,87.7,89.38888888888889,98.8,53.53333333333333,61.6,72.22222222222223,82.66666666666667,91.55555555555556,41.25,75.6923076923077,84.05882352941177,19.0,81.4375,79.85714285714286,57.333333333333336,54.166666666666664,80.77777777777777,64.88888888888889,70.0,74.0,91.83333333333333,92.0,65.0,58.142857142857146,90.66666666666667,92.66666666666667,88.0,65.77777777777777,80.6,56.857142857142854,50.142857142857146,77.92857142857143
1434,25.16,57.61,19.06,36.74,6.1,20.87,11.65,16.06,6.32,24.45,13.45,11.97,5.81,2.65,16.77,26.39,58.55,18.81,36.42,7.58,22.13,13.68,18.65,7.1,24.48,13.71,10.45,7.0,2.32,14.84,258.8888888888889,306.93333333333334,243.64705882352942,294.8125,288.3125,276.375,277.3888888888889,272.1111111111111,300.3333333333333,278.6666666666667,281.0,234.73333333333332,268.0,260.1666666666667,265.44444444444446,258.1666666666667,279.1111111111111,280.1666666666667,286.8,276.3333333333333,273.05555555555554,279.84615384615387,286.1666666666667,285.4,288.8125,284.0,267.0,278.0,256.6666666666667,305.92857142857144,248.88888888888889,270.6,293.0,291.94444444444446,295.0,258.6,250.4,270.77777777777777,282.0,279.27777777777777,277.25,261.6923076923077,274.94117647058823,300.0,296.75,279.35714285714283,281.8,276.8333333333333,252.0,275.0,260.1111111111111,272.14285714285717,272.72222222222223,291.7142857142857,273.3333333333333,273.85714285714283,280.6,284.22222222222223,268.3333333333333,259.1111111111111,297.0,272.0,275.14285714285717,281.7857142857143
1435,25.24,58.88,16.74,34.03,8.5,24.85,13.53,19.0,9.85,23.21,11.76,10.09,4.97,4.38,16.41,25.97,59.88,19.03,37.79,6.94,22.09,13.21,18.97,9.85,23.74,13.03,9.59,5.62,2.65,17.62,103.33333333333333,112.53333333333333,112.47058823529412,102.25,129.375,104.3125,76.33333333333333,94.44444444444444,107.08333333333333,100.13333333333334,101.66666666666667,70.13333333333334,84.27777777777777,90.66666666666667,119.88888888888889,105.88888888888889,86.94444444444444,90.44444444444444,96.26666666666667,88.88888888888889,92.94444444444444,97.61538461538461,132.16666666666666,86.6,89.25,93.61111111111111,65.0,84.0,71.66666666666667,129.5,91.88888888888889,100.2,89.8,97.5,105.53333333333333,86.2,71.6,87.88888888888889,87.58333333333333,89.38888888888889,73.0,95.07692307692308,86.3529411764706,37.0,82.5625,85.85714285714286,105.13333333333334,94.5,87.61111111111111,74.66666666666667,73.66666666666667,103.71428571428571,104.72222222222223,87.42857142857143,82.77777777777777,66.0,109.86666666666666,91.66666666666667,84.5,78.72222222222223,99.2,75.57142857142857,65.85714285714286,112.28571428571429
1436,26.19,55.56,17.5,31.53,8.69,24.03,11.09,15.78,5.28,23.44,13.66,8.88,5.59,2.94,14.94,24.53,55.16,17.62,35.22,6.91,19.94,10.75,14.84,6.28,24.34,11.0,10.53,5.09,2.69,15.53,88.22222222222223,160.13333333333333,176.94117647058823,172.6875,140.0,167.0625,134.83333333333334,143.66666666666666,194.83333333333334,177.93333333333334,173.77777777777777,123.33333333333333,155.5,127.88888888888889,167.22222222222223,139.38888888888889,137.33333333333334,110.16666666666667,185.66666666666666,116.66666666666667,148.16666666666666,160.30769230769232,188.27777777777777,131.2,183.625,138.88888888888889,142.28571428571428,124.0,133.66666666666666,121.07142857142857,154.88888888888889,164.86666666666667,145.9,196.72222222222223,155.26666666666668,126.73333333333333,121.2,171.5,139.58333333333334,141.72222222222223,135.25,202.84615384615384,187.23529411764707,59.0,157.9375,183.42857142857142,134.4,137.83333333333334,145.61111111111111,167.33333333333334,97.94444444444444,143.5,162.83333333333334,179.21428571428572,181.44444444444446,137.57142857142858,192.13333333333333,129.55555555555554,147.16666666666666,164.05555555555554,152.0,140.71428571428572,141.0,140.07142857142858
1437,23.73,54.18,14.88,28.15,8.85,26.03,13.67,16.64,5.91,23.09,11.18,9.48,5.61,1.67,15.85,24.15,55.12,16.45,32.27,7.7,22.85,11.85,15.15,6.45,22.94,14.45,10.64,5.52,3.09,15.45,144.66666666666666,118.66666666666667,101.23529411764706,92.0625,92.0,127.4375,49.22222222222222,65.77777777777777,101.33333333333333,128.33333333333334,87.22222222222223,43.86666666666667,53.611111111111114,46.888888888888886,109.72222222222223,75.5,75.66666666666667,38.5,112.13333333333334,56.388888888888886,62.44444444444444,124.6923076923077,142.72222222222223,71.8,87.75,78.88888888888889,92.42857142857143,74.0,49.333333333333336,92.28571428571429,61.05555555555556,97.06666666666666,75.1,87.38888888888889,95.06666666666666,80.8,57.4,100.77777777777777,61.916666666666664,58.833333333333336,114.0,125.53846153846153,97.3529411764706,124.0,109.625,83.42857142857143,118.33333333333333,88.66666666666667,51.166666666666664,96.77777777777777,45.0,80.07142857142857,83.77777777777777,75.07142857142857,81.88888888888889,82.85714285714286,70.73333333333333,77.27777777777777,54.166666666666664,60.94444444444444,86.93333333333334,90.0,108.71428571428571,127.07142857142857
1438,24.03,53.47,17.22,34.19,6.81,19.28,12.94,18.47,6.94,22.53,15.81,8.12,6.91,4.22,14.31,21.56,51.91,14.56,31.31,7.0,20.59,10.12,13.53,6.56,22.47,11.41,11.5,4.84,3.75,16.22,28.333333333333332,14.0,6.882352941176471,26.3125,19.5625,13.875,30.22222222222222,19.11111111111111,18.083333333333332,16.666666666666668,28.444444444444443,30.6,21.5,15.0,11.222222222222221,25.61111111111111,15.166666666666666,14.555555555555555,13.666666666666666,17.88888888888889,20.0,16.076923076923077,9.944444444444445,33.8,19.25,22.666666666666668,11.285714285714286,26.0,52.0,29.071428571428573,15.833333333333334,14.0,22.9,24.0,17.2,14.2,41.2,12.666666666666666,23.833333333333332,15.333333333333334,9.0,14.307692307692308,10.941176470588236,17.0,27.0625,14.142857142857142,17.733333333333334,21.0,21.27777777777778,16.11111111111111,32.388888888888886,19.571428571428573,16.166666666666668,26.714285714285715,17.555555555555557,25.142857142857142,18.0,20.5,19.333333333333332,18.27777777777778,22.333333333333332,18.142857142857142,11.571428571428571,11.785714285714286
1439,27.3,58.09,18.97,35.06,8.33,23.03,11.27,15.33,7.24,23.48,15.52,9.64,5.27,3.21,15.48,26.15,58.7,19.0,37.7,7.15,21.0,10.3,14.64,8.06,22.97,12.45,10.67,5.64,3.45,15.73,38.22222222222222,54.733333333333334,50.470588235294116,56.8125,54.0625,55.5,53.22222222222222,53.111111111111114,47.583333333333336,52.06666666666667,54.77777777777778,50.8,34.72222222222222,38.611111111111114,58.611111111111114,37.888888888888886,45.77777777777778,30.88888888888889,45.0,56.44444444444444,49.77777777777778,56.84615384615385,55.27777777777778,70.6,52.6875,48.111111111111114,62.0,72.0,72.0,65.14285714285714,47.05555555555556,54.666666666666664,63.5,56.388888888888886,49.93333333333333,65.13333333333334,74.2,49.5,52.25,46.27777777777778,70.75,40.30769230769231,48.470588235294116,83.0,48.375,50.92857142857143,62.2,73.5,51.05555555555556,62.44444444444444,45.5,58.714285714285715,52.22222222222222,54.57142857142857,58.666666666666664,70.28571428571429,55.8,41.833333333333336,44.27777777777778,46.888888888888886,53.13333333333333,63.142857142857146,67.0,57.857142857142854
1440,23.72,58.97,14.83,32.97,8.9,26.0,9.38,12.38,8.86,22.41,10.41,12.31,5.03,1.21,15.21,27.86,58.62,16.9,29.28,10.97,29.34,11.72,16.45,8.0,24.41,16.83,9.66,6.34,4.21,14.0,346.8888888888889,328.6,358.6470588235294,337.8125,326.0625,341.0625,290.0,331.1111111111111,329.0833333333333,346.1333333333333,332.1111111111111,324.8,329.1666666666667,333.1111111111111,333.6666666666667,325.8333333333333,319.1666666666667,325.8333333333333,336.3333333333333,332.44444444444446,325.8333333333333,345.38461538461536,339.6111111111111,351.6,346.0625,318.77777777777777,356.0,351.0,347.0,320.2857142857143,322.27777777777777,342.8666666666667,345.3,305.1666666666667,338.26666666666665,323.26666666666665,353.2,339.72222222222223,337.6666666666667,334.77777777777777,355.0,328.38461538461536,344.94117647058823,352.0,325.125,342.7857142857143,346.2,354.0,321.8888888888889,356.3333333333333,270.6666666666667,340.2857142857143,334.5,342.2857142857143,356.6666666666667,357.14285714285717,325.53333333333336,347.44444444444446,325.5,322.94444444444446,336.3333333333333,356.7142857142857,354.85714285714283,339.64285714285717
